くったくった http://t.co/EnnEPvj8
@mxu6702 品川です！！二郎初体験でしたー
@mxu6702 正解！さすがです！
ツイキャス パソコン再起動中 http://t.co/kft5zqHU
ツイキャスで配信中 - http://t.co/S8ar7G52
成田離婚会場はこちらです http://t.co/EWSomIod
@Black_Holdings リア充を発見したら通報する簡単なお仕事です。
@sarirari ええええっ？あそこって車落ちる仕様になってましたっけ…
さすがスカイマーク、15分遅れ 30分ぐらいからエアポートリムジンバス
@sarirari あー、降りるときに勢いがついちゃってーって感じでしょうか。
エアポートリムジンバス http://t.co/nAW3m9u9
またきます http://t.co/TgRRDIFs
予想通り http://t.co/fgA57eWc
うーん、ケータイから画像が転送できないぞ？
@Dio_Dieu_Deus うーん、ＵＳＢ接続がうまくいかないんですよねー
@tomy_gosphesky こんばんは、突然すみません。ちょっとお聞きしたいのですが三ケ日みかんの５ｋｇ箱っていくらぐらいで売ってますかー？北海道よりものすごく安いようだったら買ってもらいたいなーと思ったのですが、あまり変わらないようでしたらあきらめますｗ
@tomy_gosphesky だよねだよねー、ネットのほうがいいかぁ、どうもありがとう！５ｋｇで２４８０円ぐらいだったので現地だったらもっと安いかなーと思って…　あ、来年の５月の金環日食そっちで見れると思うのでうらやましいれす。
@tomy_gosphesky いや、書いてる途中にそうだろうなと思ったけどやっぱり知ってるよなーってことに脳内変換しておきました。そういえば仕事見つかったー？種類みたー！ありがとう。参考になりまする！
@tomy_gosphesky なるほど！どうもありがとうございますっ。とりあえずハロワ行くといいよハロワ
@__wai ｶﾞｯｸﾝｷﾀ━(ﾟ∀ﾟ)━!
@Dio_Dieu_Deus おはようございます。ウォッチング頑張ってください！
日曜日から　ライブ→飲み会→会議→飲み会→床清掃の極悪コンボ
@karupin2 ありがとうございます！今回は端末が無いのでテザリングの電波があそこまで通るかどうかわかりませんが頑張ります～♪
さらに誕生日プレゼントもらいましたー！もういつが誕生日なのかわかりませんが嬉しいです！ありがとうございます！！ http://t.co/tbO9PayF http://t.co/F3pf5e87
待ち受けホーム変えてみた。imoniの位置がすごく気にくわないけど… http://t.co/I3IyAOF2
なんともまあものすごい香ばしいエリアですね…。。　RT @hisao_irijon: 来月以降、帯広でもXiが使えるらしい。しかしエリアがww http://t.co/ihViQ5oO
@kenbo_tan 呼んだ？
@yuago89 背もたれがないパソコンチェアならお譲りしますよ
ポテトライナーすごいなぁ、朝は半月後でも土日ならほぼ埋まってるのねー
@a_chan_1 4時間弱なので、時間はかかりますね。ただ往復で7000円切るのはかなりいいと思うのです。おおぞらだと往復で１万円ちょいだったはずなので… もちろん快適度は列車のほうがいいですけどねー！
トリでした！21時半ごろかなー。
藤丸のイルミ http://t.co/QXvZdRqb
うちあげー http://t.co/lJEU8IJ0
ツイキャス いい天気ですね http://t.co/yDz6mR3d
路線バスに乗るなんてひさしぶり！十勝バスさんちぃーっす！ http://t.co/SJaA49dO
@yuki_kona ぜんぜん知らない名前の運転手さんでしたよー。８時半から飲み会なので、駅まで行ってプラプラしてきます。
うまい http://t.co/bK9eJKsa
3次会です http://t.co/vDf4Dt1L
帰宅。明日帰れるかな。気がついたらぺリアたんの画面にヒビが増えてた。Xジャンプのせいだ。
テザリングうまくいかないのでツイキャス http://t.co/pAjL2iAG
携帯きたああああああ http://t.co/BlwEKaPz
@zoro_8mr 電話したら次の日に来ますのでぜひ！
@zoro_8mr そうですよー！なので嫁さんとかにふんずけてもらうといいと思います！
@coaster_jp 液晶のヒビが大変なことになってしまいまして…
にく http://t.co/D4xPyyxE
二次会 http://t.co/FlfsLfyk
今日は久しぶりに何もない休みだー！帯広に行ってスマホケースを買ってくるか、ネットで注文するか迷ってます・・・。
@karupin2 あー忘れてましたｗ車両保険入ってたので大丈夫でしたよー♪
@kenbo_tan おっすすめ痛ケースありますかー？
@americanbecome どんなのがいいのー？いまならarows kissがおすすめよ。あるかどうかわからんけど。あと音源アップしたのでみんなに言っといてください
@americanbecome ギャラクシィでもいいと思うよー。ワンセグとかその辺ついてないけどいいの？
すみません僕まだ２７歳です　RT @ariwool2: 今年の漢字にエントリー http://t.co/GXJgRv7c
@ariwool2 別に何でもいいですｗｗ
@ariwool2 いえいえ、いいネタをありがとうございますｗ
@americanbecome 使う予定ないならギャラクシィでいいし、使うかもしれないならアローズキスでいいと思うよー。おやじやっぱり無理かー、早いって言ってたから仕方ないよね！でも楽しみにしてまうす！今日は車で練習する…。
あー昼寝してた、ごめんなさい　そしていま買い物に行こうとしたらそういえば昨日職場に車置いたまま行ってたことに気づいたのでこれから歩いて取りに行きます。寒い…ほんとに寒い
うまくとれたかなー http://t.co/H4RQOR9S
@okasing さすがに出来ません
@damtoshi きましたね～
@tomy_gosphesky まだまだこんなもんじゃないぜよ
@Dio_Dieu_Deus ですねー、もう冬です；；
@bofufu ですなー　サムネが気持ち悪い
@haco_n ヒャッフゥゥゥゥゥゥゥゥゥ！
目覚ましかけないで８時に起きちゃったもんで、なんかのお達しかな・・・と思い、昨日雪かなり降ったので職場に状況を確認しに行ったら、もうある程度終わってたからそのまま帰ってきました。せっかく早起きしたんだし題名のないなんたらでも見ようっと。
@Dio_Dieu_Deus ありがとうございます！
@sdora_tweet いやいや、日常茶飯事すぎて２度目からはウザくなってきちゃうんですよね・・・。
@sdora_tweet 北海道いいですよぉ～！雪が無いときにでもいらしてくださいなー。夏じゃなければ飛行機も結構安いのでぜひぜひー！
@Dio_Dieu_Deus いいなー天気良くて・・・
たのしかったー！！ http://t.co/1iq7MHtz
にじかいが おわらない
なんだよステップ…大丈夫か…ちなみにうちの店には11缶ありました（交換対象商品）
ななななんですって！世界は狭いですね…そちらにいった際にはぜひよろしくお願いしますー！ QT @mskmskmsk77:きんこくん！自分もツルハで働いてます。
１３日休みで１４日１４時から帯広で会議なので１２日早番終わったら。。。
@Dio_Dieu_Deus そそそそれはさすがにｗ　うーん、札幌でも行こうかなーと。
@Dio_Dieu_Deus はいっ、頑張りまっする！！
RT @nttxstore: 【Ｘストア11周年】このつぶやきを明日12/7（水）18時までにRT頂いた方に「エプソンプリンターEP804A」を抽選で3名様にプレゼント！応募要項 http://t.co/2CnD5Hh9 ▽11周年セール会場 http://t.co/qs ...
いまライブＤＶＤを焼いているのだが５０分のＤＶＤを焼くのにこりゃ１時間以上かかりそうだ・・・。自分のパソコンの低スペックさを目の当たりにするとそりゃ新しくて早いパソコンほしくなるよなぁ・・・。
@sarirari ですよねー＞＜　出来上がったＤＶＤ差し上げるので新しいパソコン買ってください！
@haco_n ＦＭＶはいいが地デジとかはいらないでっせｗ
@haco_n ほうほうーなるほどー
@haco_n へぇー、さすがフジツウですなー
@haco_n あー中の人でしたかーこりゃ失礼ｗ安くしてぇぇぇぇぇぇぇぇぇぇぇーーー
@haco_n 医療費補助してくれるならすばらしいじゃないか！事務も大変ですな・・・
@haco_n なるほど…お局さんいないならやりやすいっすなー。うらやましい限りでございます
@haco_n うち女の人ばっかりだけどお局さんいたりいなかったり・・・
@ariwool2 ですね～、ボーナス入ったらちょっと調べてみまっす～
@Dio_Dieu_Deus i7いきますか！i7！
@Dio_Dieu_Deus 宝くじ企画ですか…あれは男のロマンですの！
@ariwool2 ちょっと増設も考えて見ますん
@ariwool2 ちょいとＣＰＵ検討してみます～
@yamawaki3 ほうほう、書き込み速度が速いＤＶＤドライブに交換すればいいのですね！札幌行ったときにでも見て見ます～
@Dio_Dieu_Deus ご迷惑をおかけしてすみませんっ！昨日ツイート夢の中で見てましたｗ５００円上がったのですね…一応違うところですが予約完了しましたのでご報告します！１２日に行くかどうかまだ決めてないんですよねー。新しいＣＰＵほしいので札幌になるべく早く行きたいのですが…
@Dio_Dieu_Deus そうですねｗ１３日１泊だけで５０００円ちょっとだったのでホテルヴィッツでも良いのですが…体力的にどうですかねーｗ
@Dio_Dieu_Deus 到着が多分２４時ごろになってしまうのでホテルはもったいないですよね～～ｗ
@Ester_kun ところで１３日何時からひま？
@Ester_kun おｋ　集合場所どこでもいいから来やすい場所教えてくれ、迎えにはいけないのでー
@Ester_kun そだね～、多分その辺でＰＣパーツ買ってると思うから、おまかせしまっする。１７時だと早いからもうちょっと遅くするー？
@Ester_kun わかったー、１８：３０たぬきこうじあたりで。
@Ester_kun 多分来ても一人だけかなぁ…さすがに平日だと誰もこないよね～
@Ester_kun 声かけてるけど来ないんだよおおおおおおおおおおおおおおおおおお
@yuki_kona @Ester_kun この方が来ます
@yuki_kona １３日って一日中ヒマなのー？もしヒマならパーツ選び付き合ってくだしあ
@yuki_kona りょーかいでっす
試作版完成。インクが足りなかったので明日買ってこよう http://t.co/ytRgRG0c
@Dio_Dieu_Deus 送りましょうかー！？いまなら送料と分割手数料をじゃぱｒｙ
@americanbecome 今度ＤＶＤもって行くねー！あれフラッシュないのか～、まあ、なくてもいいんじゃないかなぁ？あと携帯の電話帳消えて番号わからなくなったので、暇なときメールしてください。メールは残ってるからメルアドはわかるんだけどねー
ツイキャスで配信中 -せんえーん http://t.co/QeDZsoiT
ぜんぶせんえーん
買い物①しゅうりょう
当たりますように！ http://t.co/9sCAuS22
@kenbo_tan デマとか言ってるよデマッターで
@Ester_kun 携帯百景イイヨ
@yuago89 ドｗドｗドリランドｗｗ　今はケルベロスがアレらしいですぞ。あとまどか☆マギ（ｒｙ　携帯ゲームって怖いねぇ・・・
さあ行くか！月を見に。
あーあ。明日夜出発できるか微妙になってきたので明日のホテルはとりあえずキャンセルしとこ・・・。あーあ、あーあー。はぁ。。。
DVD明日の夜発送できたらします。ハードジャケットは終了。これよりの受付は不織布ケースになります。。 http://t.co/kUF5k41Y
モ○ハ○のせいで本日通し勤務になりました。ホテルキャンセルしといてよかった…
どなたか壁殴り代行の方はいらっしゃいますか
めも つくもたん62k
めも どすpr 62k この辺が限界なのね
ビッグにきたらデルさんのやつがosつきで64kでした。家で買った方が捗るよねきっと。。。
@Dio_Dieu_Deus 買うならつくもたんですよねーDELL先生はなんだかあやしい…
びっぐにあったやつはOSなし選べなかった ふりだしにもどる
海外旅行あたってーーー！！！ http://t.co/llXnChn3
当然の結果 http://t.co/FsPT9Xoj
あの有名なあれ初めて見ました http://t.co/WNHXgHGR
@Dio_Dieu_Deus ですね、ただ、他の人も当たってる様子が全くなかったので当選率は激低かと。。。
決められない男発動しました。来年はこの優柔不断な性格を直したいと思います。
すみません…(´･ω･`) RT @karupin2:  その優柔不断さ、まじで直してw放送見てても段々いらいらしてくるwww
@hige3sapporo まさかの一人減りましたw
ホテルの部屋から。きれいだぬー http://t.co/xdXKiaDb
@zoro_8mr ですです
@FUKU_puku 地元の人ほど乗らないもんですよね。。。
@hige3sapporo ほうほう、そうなんですか！お待ちしておりまする
うまし http://t.co/o5hyYTVt
ボウリング http://t.co/DlogpBgO
隣の女子四人組のテンションに負けた http://t.co/3jr3Pftr
@Takiko_na ですですー！ボウリング大会がお葬式に…
@yamawaki3 私たちだめだめくんでしたw
♪ファミマのフライドチ・キ・ン！！
おい！高速通行止め！！！！！！ああああああああ
@Dio_Dieu_Deus うわあああああああ …どうしよう(´･ω･`)
おっ、解除になったっぽい。よかたー
うわ…今日忘年会とか言い出した。。
これから忘年会だそうです。飲みたくても飲めないのでたくさん食べるぞおおおおおおお
同僚キャバクラ行きすぎだろ… http://t.co/gC2lnDjP
同じくそろそろいいんじゃないっすか RT @WESTAKA24: もう帰りたい。明日の仕事辛そう
やっと帰れそうだ… http://t.co/fv38Cs2A
やっと終わった…明日も長いなぁ…
リスナーさんからナンバーズもらいました。1日目 はずれ http://t.co/reBVSlF9
@WESTAKA24 お疲れ様です！明日は店内会議なので早めに寝ます・・・
@rabbit_chase 情報ありがとうございます！！なんか公式みたら２５０円って書いてました・・・こりゃ大変だー。というかいいんですかこんな安くて・・・？とりあえず公式を毎日チェックしますっ
うん、忙しい。やっぱり年末はこうでなくちゃ！
なんかポインヨが増える・・・のか・・・これ #golden7days
帰ってきた。２１時から床清掃があるのでまた職場へ行ってきます。明後日やっと休みだー、最近まともに休んでないので頑張ります。
@beef_hokkaido ありがとうございます！
というわけで先ほどの話のまとめ。今日アルバイトさんに「店長　後ろにいます」と言われる。どうやら雰囲気でわかるらしく僕が横切ったら重たくなるそう。後ろにいる人（？）はあまり良いものではないそう。とりあえず明日親父のお墓に行ってきます。場所わからないけど。
@Dio_Dieu_Deus ありがとうございます☆
@sdora_tweet はい、すでに今日の仕事中に憂鬱になってました・・・。
買ってきた http://t.co/TebfHkeM
@kimunii_nico ですね！ざっと計算したら６年ぐらい行ってないのでいいきっかけになりましたねきっと・・・。ありがとうございます。
写真を撮って見てもらって、以下来たメール　フラフラ来て憑いたってよりは何処かの場所で憑いたっぽい　二人いる　片方、もしくは両方が女の子、女の人？は確実にいる　きんこさん？性格はまぢめなのに腹黒いんだろうね（笑）　　　　・・・っておい！
りーぬ氏から返信来た　コピー オーラくわれてるからねー 疲れやすい 夜中なぜか目が覚める 極端な食欲増加か減少  体内時間が狂う  肩叩かれたのは 心配ないよ けど上の症状でてるなら いなくなれって 本気で思ってみたら よいかと思うよ
生命力は弱くないから なんとかなるレベル  もし思ってるのに悪化したら 力は貸すけど  そんな強くないのに 悪霊レベルいうなら よんでるのかもしれないしね  あとゴミは捨てた方がいいよ
とりあえずお風呂入れて入ってくる。あらじおと酒入れて。
@bofufu ありがとう。みんなに聞いてよかったよ、誰にも聞かなかったらひとりで塞ぎこんでたと思う。とりあえず強い気持ちを持って頑張ってみます。
@americanbecome ありがとう！今日帯広いく用事があるんだけど、DVD届けに行っても大丈夫かなー？
@americanbecome そっかー、わかったよ！気をつけて行って来てね～～
@Takiko_na すごーい！動機が不純だからって、脂っこい話が出来なくたって、実際に働く人の体験談は中二病の子供の心を動かすと思いますよー！頑張ってくださいっ。
@Takiko_na 「その仕事をしている人しか知らないようなこと」ってことではないのでしょうかー？薬を作るのはこんなにも大変なんだよーとか、お客さんでちょっと変な人がいるよーとか、きっと中二病の子供たちなら「おおおっ」って思う・・・はずです。ティッシュおめでとうございます（笑）
ZOZOナンバー[268472]番でした。1000円ポイント当たりました!! http://t.co/EMkS3F54 #ZOZONUM
@twentypermille 僕が１０００ポインヨもらっても、着れる服が残念ながらないので差し上げたいです
今日の帰りにコンビニで買ったジャスミン茶２リットルをもう飲み干してしまった。相当喉が渇いてたんだなぁ・・・。
@Dio_Dieu_Deus いや、多分カゼだと思いますｗ喉いたいし・・・。
@karupin2 ほえー
@Dio_Dieu_Deus ええええええ　３日前ぐらいから調子悪かったんですよねぇ、昨日の夜は胸焼けとかして気持ち悪かったので薬のみましたし・・・。とにかくのどが気持ち悪いです
リスナーさんからお菓子いただきました！ありがとうございますっ！おいしかったー！ http://t.co/5MLklhGm http://t.co/6nksBxUD http://t.co/W3GuE5CZ
クルマ屋さんから電話来て、テレビのフィルムアンテナ貼り忘れたから今日はダメだって言われました。しばらく代車マーチが続きそうです。
@Dio_Dieu_Deus すみませんなしです。。。
@tuki_nee ウィリーしてませんw
@Black_Holdings いやあ、憑いてますね！！
@bofufu ３０分ぐらいで着くみたいですが　外したから部品がない→部品は今日届くけどいつ着くかわからない→今日の１２時から仕事なので午前中じゃないと無理→２４日はどうですか？→朝から仕事なので無理→じゃあ２６日に
@bofufu もちろん代車借りたままになりますけどいいですよね？って言ったから大丈夫
@bofufu こんなんだから憑かれるんだよ！！！！！たぶん
昨日の「別便」ってこういうことだっとか・・・！帰ったら開けます。ありがとうございます！ http://t.co/8KESsfDr
@Dio_Dieu_Deus そりゃあ、まあw販促物とかもこんな感じですから、職場名だけ合ってれば大丈夫かと。
やっと楽譜できたー。疲れたから寝る。暗号なのは仕様です。自分だけ分かればいいんです。それでは明後日よろしくお願いします。 http://t.co/kz2Ir2Gg
上の人が今度はビー玉をふろーりんぐにたたきつける作業に入りました
めりーくるしみます http://t.co/uTDx5zbd
@mxu6702 ちぃーっす
@yuki_kona たぶん。
@rabbit_chase それはよかったです！
@todorokijiro04 ぐっじょぶb
やったー２００ポイントげっと！　最近お試し引換券すぐなくなる・・・。 #Pontaもうすぐ4000万人 via @akiko_lawson http://t.co/6qJk6KJf
あっ、いまでぶさわ先生やろうと思ってたのに。。。
@yuki_kona アレってなに？
@yuki_kona だねー。モチベーションが落ちてしまう
@yuki_kona それはナイショのアッコチャンです
@batu__1 みたいですねー、ありがとうございます！
@Dio_Dieu_Deus ありがとです！
ニコ生視聴中 : 一刻も早く拉致被害者を返せ！ #co242223 http://t.co/jjzQTicu
@Dio_Dieu_Deus わざわざありがとうございます～ダウンロードさせていただきまんした！
うーん困った　譜面台が今修理中の車の中にあるのを思い出した・・・
@Mustang_TIS １７時から、広小路でやろうと思ってます・・・が譜面台がないのー！
@Mustang_TIS 車はその辺の駐車場に止めるからないｓｓっす
家から出れない 詰んだ（両端は雪山） http://t.co/Vn2ujo33
あ、忘れ物した
PCの電源突然落ちた。。。なぜー
これが逝ったっぽい http://t.co/o0VT61jK
ネットブックの件について。ＡＣアダプタが調子悪いのか、本体が調子悪いのか最早わからない状態です。帯広に売ってるそうですが買いに行けるのは２９日（次の休み）。今日ネットで頼むと北海道なら２９日着。家にあるほかの機器のＡＣアダプタを接続してもダメでした・・・。本体かもかも
明日朝また帯広行ってこよう。ツターヤに行く用事が出来た。ついでにパソコンなんとかにも行ってＡＣアダプタを買ってこよう。３日連続１００ｋｍドライブとかどんだけドライブ好きなんだ俺。
あっ、パソコンなんちゃらの営業時間１１時からだった。これじゃ朝行っても仕事間に合わないやー。あきらめよっと。
知らない間にピーチ航空券が販売開始されてた　昨日はまだだったのに。どうしよっかなーーーーーーーーー
@yuago89 近日販売開始！とは書いてあったんだけど昨日の今日でした・・・　でも高いや
@Dio_Dieu_Deus ２５０円のやつはまだ「近日発売開始」になってたので、このビッグウエーブに乗ります！！！
スカイマーク、来年の１月３１日に羽田→千歳便１便増便なんだけど、なんでだろう。２月１日に札幌でなにかあるのかなー。http://t.co/CKRATCwo　（ｐｄｆです）
@yuago89 多分来年かなー。１月４日～５日ぐらいだと予想。５日だとバンコクの航空券が同時に狙えるから、どっちか取捨できるけどそれ以前でもそれ以後でもかなり危険な空気が漂ってます
もうこれで老人が頼まれて買い物に来たときにバスロマンかバスクリンか迷わないで済むな・・・。　「アース製薬 バスクリンを買収」 http://t.co/hVsLvKgf
@__wai シェア的には間違いなくバスクリンに統一でしょうねー。ＳＫＵ数も断然多いですし
やめてええええええええ“@yrntrlmnmnt: バスクリンのバスロマンください RT もうこれで老人が頼まれて買い物に来たときにバスロマンかバスクリンか迷わないで済むな・・・。　「アース製薬 バスクリンを買収」 http://t.co/hVsLvKgf”
@haco_n ツムラの日用品事業が「ツムラライフサイエンス」だかいう社名だったんですけどそれを「株式会社バスクリン」に改名してたんですよねー。もうワケワカメ
@kenbo_tan ソニーのセガサターンみたいな。
@haco_n うんうん、医薬品はさすがにそのままですよ～　「バスクリンの葛根湯」とかいやでしょｗ
今日の朝すっごく寒くて、クルマのスターターをつけようとしたらエンジンがかからない。アレーと思ってそのまま無視したけど今帰ってきたときによーく見たら、スターターの受信機が外れているではないか！！！！クルマ屋にしてやられました。明日どうせ行く用事あるから行くか・・・。
@okiki_suu おーひｙひｙ　でいいの？
冷蔵庫が壊れた。冷えなくなってた。買いに行かなきゃ。２０１１年最後に立て続けに悲しいことが起こりました。もうなんかやだ
@Pon_ZZR1100D ですね！初売りで買います・・・いやリサイクルショップで買おうかなーと思ってたんですけどねｗ捨てるのが面倒くさいです・・・
@bonku_s 溶けたものがすごい気持ち悪いことになってたので「庫」にもならないです
@22aqua22 こちらこそありがとうございました～♪
@__wai 意外とおいしそうー、今度食べてみますん
本日0:05、eeepcがお亡くなりになりました。享年２．３歳でした。ありがとうございました。
@Mustang_TIS ７→ＸＰにダウングレードするときに「致命的なエラー」ってのが出るんですよねぇ。ｇｇったけど全然いみわからなかったです。ＨＤＤの物理フォーマットが出来れば助かるとは思うのですがその方法すらわからない状態でございます。
@Mustang_TIS それがダメみたいなんですよねー。１から入れてもインストールできませえんって出ます・・・。
@Dio_Dieu_Deus @beef_hokkaido @kenbo_tan @yuago89 (‐人‐)ﾅﾑﾅﾑ　奇跡の復活を祈っております
かわぅいいいいいいいいいいいい http://t.co/ABO48YuR
@Dio_Dieu_Deus ですです～白の方が早いみたいだったので～～
3時で寝落ちしましたが無事に出勤できたっす。ありがとっす。
ありがとう！   ・・・いや置いたの自分なんだけど http://t.co/HERCvqFN
2012年の目標は本別脱出「脱本」で行こうと思います。今年もよろしくお願いします。
げきこみ http://t.co/bsDNYhhx
@Mustang_TIS 弟とです
@Dio_Dieu_Deus 底値が19900円でした
@Dio_Dieu_Deus うーん、安いのかなあw
買いかなぁー http://t.co/nSX77UbF
@chaba0163 違いますw
どっちがいいですか？ http://t.co/mXQe2HO9 http://t.co/Oq855Ygi
屈託のない意見ありがとうございました
@americanbecome 弟に選んでもらったー(笑)
やっととれた http://t.co/b0I47fbg
@WESTAKA24 よろしくおねがいします！！昼に足寄店の店長から電話が来たときに売り上げを聞いたら１時で２万ですって！泣きたくなりました・・・
今日かったふくぶくろ http://t.co/qHvS1qMD
@Dio_Dieu_Deus それ昨日の配信で言ってた方のでした。オービットのプラグイン作ってくれたかたです。今度テストしてみますー
このタイミングなら言える　プレミアに登録してみた・・
@takemotonoriaki 普通に放送してくれたら文句言わないんですけどね～
@takemotonoriaki それは考えています。デメリットはＢＡＮされたときのダメージが非常に大きいことだけなのですが天秤にかけるとさすがに限定しなきゃアレなんですけど、しばらくはこのままで行こうかと。ご進言ありがとうございます。
@Dio_Dieu_Deus あーそうですかw
朝から頭痛が痛くて、仕事にならないので今日は休ませていただくことにしました。これから寝ようと思います・・・。年末無理しすぎたのでしょうか。いろんな意味で。
@Dio_Dieu_Deus ありがとうございます
@beef_hokkaido はい、ゆっくり寝ようと思います　ありがとうございます！
ついに決戦のときが来たようです 明日10時
@Dio_Dieu_Deus ですです。がんばります。
@Dio_Dieu_Deus サーバーダウンに勝てるように頑張ります・・・
@rabbit_chase なんですかそのｗｋｔｋな番組・・・見ます
ピーチとったあああああああああ！！！！ http://t.co/ONzxPd2R
@kintoki_ ありがとです～
@yuki_kona どうもです～
@yrntrlmnmnt えっ、ＵＳＪの入場券にもならないですよねー
@Dio_Dieu_Deus ありがとおおおおおおお
@ayumuhamasaki chromeでひたすらタブ開いて頑張りましたー。ぜひ頑張ってみてください～
@americanbecome ４月からならスカイマークが就航してるはずだから、大阪京都へは行きやすくなると思うよー。スカイマークならそんなに高くないからいいよ～
@sarirari 毎回ありがとうございます。
涙目です RT@kenbo_tan: チケットとった某氏ら涙目か？　　http://t.co/IIK1uhNO　格安航空ピーチの訓練機、不具合表示で引き返す
@Ester_kun セカチャクはカテゴリごとに黙ってても掲載されるっぽいけど結構門戸は狭いよ、たくさん投稿されるので。ツイキャスはカメラのみだったよーな。デフォルトカメラをＳＦＣＨにするとか、ユーストとかだと楽。ニコ生でもいーじゃんかよー　むしろiPodでやればいいんじゃない？
@Ester_kun 麻雀やってみればー？友人戦だと人来ないから、公式戦で。面白くて良くみる配信者いるから、そういう人を参考にするといいかもー。
@Ester_kun 下手とか上手いとかはあんまり関係ないよー。指摘されて上手くなるもんです。あのひと今日ゲーセンでＭＪやってたよー、楽しそうでうらやましいわぁ
@Ester_kun アンサーアンサー昔釧路にいたころにカードまで作ってハマってたんだけどなぁー。じゃあ今度札幌行ったときやろうぜ！
@Ester_kun 今日アップしたのか？明日の可能性もあるで
やっす！ウチで買ったら９８０円ぐらいなのににいいいいいいいい　とりあえず１個ポチった　http://t.co/LEmEIbPE
あーあーあー http://t.co/jjwAVDeW
@haco_n ねむいだけですw
@Dio_Dieu_Deus そっちは化粧品だから関係ないんですよねー
ねむい
これおいしかった ステマじゃないよ http://t.co/MsOdAOZQ
@22aqua22 大丈夫ですー☆会議になると眠くなるんですよー。。。
@Dio_Dieu_Deus 発注しろとのこと。
東北は北海道より店舗増えちゃいましたからね・・・　RT @twentypermille: 観ている：車載動画　ツルハの旅　Part40　【13日目石巻恵み野編】 (7:30) #nicovideo #sm16648769 http://t.co/PoBXsJLi
@bonku_s いやほんとすみません・・・いろいろと・・・たくさんご利用ください。
そろそろお休みが欲しい今日この頃　そり＆タオル回しいつしようかなー
