@ayuchan89 新しいアカウントつくったんやけど、フォローできん( ；´Д｀)
@makiron_ojaru いや、田舎もんに言われたくないわ（笑）
@ayuchan89 いいんかい（笑）
やばい！腹減った！早弁したいんですがヽ(；▽；)ノ
腕が引きちぎれそうなほど鞄おもい(-｡-;
土曜日か（笑）予定いれ忘れた（笑）暇ヽ(；▽；)ノ
やばい、課題むずかしい（笑）
@shokopanne どこそれ！おしえといて！
@shokopanne 教えて(^O^)／結局西葛西(^-^)/
明日からまた研修か（笑）学生の内からいろんな事チャレンジすべきだったヽ(；▽；)ノ
@mikarin0505 超良い（笑）
@mikarin0505 照れ笑いやんかー(^O^)／
@mikarin0505 たまにはバカにせん時もあったほうがいいやろ？（笑）
@mikarin0505 すいませーん（笑）
@mikarin0505 ミカが？（笑）
@mikarin0505 それはおかしい！！((((；ﾟДﾟ)))))))
もう休憩（笑）はや（笑）
今日すげーらく（笑）
@kotomoudone 人生でそんながんばったこと一回もないわ（笑）
今日メッセージャーかぁΣ（ﾟдﾟlll）残業ながら今日もカープは調子悪そうや((((；ﾟДﾟ)))))))
今のブラぜるに対しての白濱のリードいいわぁ（笑）
RT @mikarin0505: ブログを更新しました。 『☆結果のご報告☆』 http://t.co/N66knIlR
RT @mikarin0505: 【拡散希望】ミス東スポセミファイナリストの松浦三佳です。https://t.co/px7nAg0Q←から三佳のブログにアクセスしていただければポイントになります！お願いします(=´∀｀)人(´∀｀=)
@mikarin0505 結婚おめでとう！
@yuppi0620 新しいアカウント作りました（＾∇＾）よろしくです！
@yasuko_baoty なんや自分のちゃうんや（笑）
@nikiMJ らしいな！（笑）こんな近辺で（笑）
@yasuko_baoty バイトか！（笑）
そろそろやなぁ…
眠…今日の研修はらくだろうしバスの中は爆睡してやろ（笑）
どうでもいいような講義しやがってw時間の無駄や！
あと二時間！
またカープ負けよる！篠田早く二軍へいけ！
宮国にもうたれたやん！辞めてまえ！
行方不明‥(´･_･`)
@charameganeluv いきてまーす！
@charameganeluv まぁそれなりにo(^▽^)o
@charameganeluv 五月6日には東京の予定＼(^o^)／
昨日は楽しかったねー＼(^o^) ほんと同期に恵まれてますo(^▽^)o
そうか、今日からフラワーフェスティバルか！
@yuppi0620 痛々しい((((；ﾟДﾟ)))))))
@yuppi0620 お大事に！てか、福岡か広島かみたいな話はどうなったん？(^O^)／
サヨナラ広島！広島の皆さん元気で！
@makiron_ojaru 田舎（笑）京都なうです。
@makiron_ojaru とりあえずの桂！
@makiron_ojaru 桂に？
@makiron_ojaru とりあえずミスドがあるかな（笑）
@makiron_ojaru らぽっぽに関しては何かすら分からん（笑）
@makiron_ojaru 桂まで出たらあるけど、大原にはないぢゃろ？（笑）
@makiron_ojaru 確か桂は駅ナカなはず！ネーミングセンスぜろ（笑）
@makiron_ojaru 大原な（笑）むしろどっかららぽっぽていう名前に辿り着くん？（笑）
@makiron_ojaru 早（笑）がんばれよい！
今までGWの新幹線だけは避けてきたのに、頼むから一つくらい席空いといてくれ！
@hashitakuuu 今日から東京でーす！
京都から東京てなかなか遠いんや(￣◇￣;)品川にしてやっとすわれた（笑）
@makiron_ojaru それいつのはなし？（笑）
口座開設長い…
いきなりクレーマー（笑）
なんか知らん土地に一人て淋しいな（笑）
@nikiMJ どこにおるんいま？
@ayuchan89 よっしゃ！予定開けといてや(^O^)／
@oxSAKIxo 西葛西(^O^)／
@Yukke21 寂しさの種類にも色々あるのをご存知ですか？
@nikiMJ そうなんやー(^O^)ほんならずっと広島なんや（＾∇＾）
今日めしなんにしよー
@11taami20 やばいよな（笑）昨日おれも死んだわ（笑）
社会人、楽しくないね。
@11taami20 おれんとこもそんな感じや。東京支店は新人一人だし、お酒飲まされるわ飲まされるわで死んでたわ（笑）
ほんまgmしね。
たのしく無いなー。 帰っても一人でコンビニ飯か。金曜日なのに。
@yurika619 給料日いつ？
@ayaMTH 東京おいでー（＾∇＾）
キッチンガスコンロていいね( ´ ▽ ` )ﾉ
@makiron_ojaru さんウェーブです！
@ayaMTH なにく？
@yurika619 30です（笑）
@ericaaa_0117 メーカーだよーん（＾∇＾）
@mikarin0505 それなら普通に5000くらい出したらうってくれたんぢゃうか？（笑）
@mikarin0505 衝動買いよりも悪い使い方！（笑）
うちの会社残業代でません。
@Kaski_Berg 法律違反（笑）上司からの圧力（笑）
@mikarin0505 でか（笑）
@mikarin0505 ほめてるよ（笑）
@mikarin0505 コレクションはいらんわ（笑）はよいうてやー（＾∇＾）
@mikarin0505 なんのために？（笑）
@mikarin0505 みかに興味があればの話やろ（笑）
@mikarin0505 すごい自信やな（笑）
@mikarin0505 笑ってごまかした（笑）
IKEAなう（笑）
クラブいきてぇー(^O^)／
@aya19annie 東京でまってます(^O^)／
@ayaMTH いいねー(^O^)／
@ayaMTH 新木場アゲハ(^O^)／
@ayaMTH 行こう！大きいらしいよ( ´ ▽ ` )ﾉ
@ayaMTH 日曜日はむりやから土曜日やろないくなら(^O^)／
会社の飲み会おもんないな。くそイライラするだけや。
@oxSAKIxo 肥満になる直前のサイン（笑）
@taaaya_chan そっちな（笑）
会社の飲み会ほんまめんどい。ガチで手がでそうになりました（笑）
やっときたく。ブラックもいいとこや。
@ayaMTH 同じくΣ（ﾟдﾟlll）毎日こんなんやで(´･_･`)
@ayaMTH 同じくらいの出社時間（笑）
やばい、おれが銀座なんて場違いやΣ（ﾟдﾟlll）
なんか大島優子ふけた？
@ayuchan89 それいまおれもなったわ！！（笑）なんか東西線冷房きついし足元めっちゃつめたい！
本当にやりたいことはなんだろう。
@ayuchan89 てかいつひまよ？
朝飯と晩飯が同じ（笑）シリアルとバナナって（笑）
@aya19annie やっちゃったねー（笑）
街な集団。（笑） http://t.co/sDJtCSLC
GTO初めて見たけど（笑）なんこのクオリティの低さ（笑） やっぱ反町のほうが似合う！鬼塚役の人演技雑（笑）
@Kaski_Berg 間違いない。配役もみすかなぁ。結局なんが伝えたいかもわからん。
@shokopanne たのしい？(ﾟoﾟ;;
@taaaya_chan @umechan_0110 おばさんは除外なんちゃう？（笑）
@taaaya_chan @umechan_0110 ( ´Д`)y━･~~
@umechan_0110 @taaaya_chan はなちゃん騙されて高い絵画とか買わされるタイプやな（笑）
くそー！なんでせんたっきまわさなあかんねん！ねれん！
やっと帰宅。そろそろ体きつい
フジ恒例の提供読み。悔しいねー、あそこを目指してたのに、もう諦めたんだろうか。
@ayuchan89 はよめしいこ！語ろう！
@ayuchan89 いったいいつ空いとるん？（笑）
まだかえれないー
ありえんまだかえれん
イライラしてきたー
@mikarin0505 いこかな（笑）
@taaaya_chan 好きなことしてみたらいいんぢゃない？
@mikarin0505 いうたな（笑）
どこのどいつやこんな時間に大爆音でＡＶみとるやーつ！
@ayuchan89 誕生日おめでとう！
@charameganeluv 荒れすぎやろ((((；ﾟДﾟ)))))))
今日に限って…最悪やほんま。代休がつぶれた
来週からちゃんと自分でおきよ…
すぽると、宮澤智！？うらやましー！
@eishun3 宮澤智ちゃんすごいっすねー！！
@yasuko_baoty 仕事さぼるなー
うまいよ！ http://t.co/nKHiH5YU
もーむり
@aya19annie まぁまぁ落ち着きなさい！
こんな仕事なってられるか！
@ayuchan89 大丈夫やったらたまたぶやかん( ；´Д｀)発狂してしまうわ（笑）
やっときたくやん。違法やろー
だから明日も出勤とかありえんって（笑）どんだけ働かせるきや（笑）
明日強制的に出勤です。ありえん！やすみやで？信じられんわ！
ほんま要領悪い上司は困る。
@hashitakuuu そうしよかー！たくさんありすぎてびっクリするわ！
社会人一年目の誕生日。最悪です。
@kazuki744ana ありがとう（＾∇＾）
@shokopanne ありがとう！元気なようで元気ちゃう！（笑）働くってこんな大変！？
@shokopanne 毎日五時間は残業( ；´Д｀)
この時間にラウワン（笑）まだまだわかいわぁ（笑）
おきてるひとー？＼(^o^)
@ericaaa_0117 いい彼女やなー（笑）
ラグフェアー,君でなければ。重なるわー。。。
やばいー就活のときからの想い出がひとつづつ思い出されてゆく。それならいっそのことそこからでいいから記憶けさしてー。
@ayaMTH 久しぶり(^O^)／そやなー！マークとまだ婚約せんの？
@ayaMTH 東京にいながらそんな経つか（笑）早よしとかな逃げられるでー（笑）
@ayaMTH ふられちゃいました（笑）笑い事ならんけど。
@ayaMTH せやな色々はなしでも話でも聞いてもらおかな(^^)
@ayaMTH 土日休みです（笑）合わんな（笑）
@ayaMTH どんだけ先やねん！（笑）
@ayaMTH ２９日かぁなんかあったようなないような（笑）
@taaaya_chan はい。そうなったようです。
テンション低っ（笑）自分でも気持ちわるいわ（笑）
@ayaMTH ２９日てGWやんな。また予定決まったら連絡するわそれわ(^^)
@ayaMTH わからんくなるくらい仕事しよるんやな（笑）
なんだよなんだよおめでたいニュースばっかり。嫌味か（笑）
どないすんねんこれからー。今年大殺界ですか？東京おることやし、新宿の母にでも会いに行こうかな（笑）今年は悩める年らしい。
家にいたくないなー。誰か泊めてくれんかいなー（笑）
@shokopanne いちよう大丈夫なフリはしてるつもり（笑）
@ayaMTH いいねー！うらやましい！
@ayaMTH 夏近づくもんなー！ あれはいつだったか（笑）女友達の家を必死に掃除（笑）エロ本とかでてこんで安心したわ。
わかってはいる。つもり。でも頭と心が全く逆むいてます。
モチベーションがまったくあがらん。あかんなー。先月のやる気はどこへいったんや。こんなにも変わるもんか。
@yukapin6 よっ！ゆかり！
@yukapin6 big heart brokenです＿|￣|○東京おるよ(^^)
昼から一人回転寿し@スシロー http://t.co/EVseg3KXpA
寿司もよくいったなー懐かしいなー。
左半身だけ汗が…なんかやばい病気かな(*_*)
調べれば調べるほど不安（笑）http://t.co/TmFceI1yAR自律神経失調症#section_1
@tmarina0911 同じ症状なんかい（笑）結果大丈夫やった？
@tmarina0911 まじめやーん（笑）それ規則正しい生活とかどうあがいても無理や＿|￣|○毎日帰るんが日付けかわってからやからなぁ(*_*)
@ayaMTH お掃除したかわりに、女の子紹介してくれるなら（笑）
やばい今度は悪寒が…右だけさむい＿|￣|○
@ericaaa_0117 くちわるっ！（笑）
@ericaaa_0117 まぁそれほどのことが起きたんやから仕方ないか！なんがおこったかは知らんが、相当やろう。
@ericaaa_0117 それはしょっちゅうやな。そんなん毎日や(*_*)
やっぱ最初からむりなはなしやったんや。
いい夢みさせてもろたな。
@ayaMTH 普通でいいです。元カノくらいはこれから先出会えないとおもう(*_*)
ラインで失恋の話を聞いてくれる親友。地元だしめったに会えんけど、ほんま親友の大事さをひしひしと感じます。
目の前歩きながらいちゃこくなー！(ｰ ｰ;)なんでこゆときにカップルばっかおるかなー（笑）
会社近くのファミマの定員、いつも『ありがとうございめしたー。』て言う（笑）つぼ（笑）
@shokopanne いいねー( ´ ▽ ` )ﾉ
@shokopanne ほんまにな( ´ ▽ ` )ﾉ
眠い…はやくかえりたい…流石に明日は起きれそうになさそうやな(*_*)やばい…
まだ帰れない…がちモーニングコールだれかー（笑）
3時て（笑）
洗濯終わらん(*_*) あかんやつ！寝れずに明日や＿|￣|○
@shokopanne 相手がおらんわな（笑）いくら近くても( ´ ▽ ` )ﾉ
胃が痛い(*_*)きついは流石に（笑）
今日から変わります。よし、言うとくだけいうとこ（笑）
今週やすみなしかー。まぁ余裕や！ ておもうことにしよ！
@ericaaa_0117 officially, i hav 8day off in a month. but usually, i only hav 5or 6DAYS off. what abt u?
@ericaaa_0117 is that too long for u? going to overseas with ur bf? my GW is same as calender.
@ericaaa_0117 omg. where do u go?
明日のため、今日もレッドブルのんで徹夜でしごとするぞー！！
最近レッドブルに頼りまくりです。体ってなかなかむりしても平気なんですね（笑）
展示かーい。 http://t.co/YssVnde0Ek
やっぱ新宿は人多い(*_*) カフェですらやすめない(*_*)
んーもう少し流行りに敏感にならないとなー(*_*)物欲なさすぎてだめや！よーし！おしゃれになるよう頑張ろ！
@ayuchan89 大丈夫？
@ayuchan89 西葛西でいいならおいでや( ´ ▽ ` )ﾉ（笑）遠いわな（笑）
きになる。
RT @TDR_PR: 本日2013年4月15日、東京ディズニーリゾートは30周年を迎えました！シンデレラ城の前では華やかなオープニングセレモニーが開かれ、史上最大の「ザ・ハピネス・イヤー」の幕開けが宣言されました。　http://t.co/seuKc7P5jZ
@sonasnug 同感！
@sonasnug いや、むしろ誰といくかみたいな（笑）
本気もう理不尽に怒られるのに嫌気さしてきたわ。三年おもたけど、そんないたら人格変わりそうでむりや。
@ericaaa_0117 しかもおれぢゃないよ、前任者がなぁなぁだったせいまったり、まったく初耳なことだったり（笑）
@sonasnug ゲートに一人おったらだれか一緒にはいってくれるかな？（笑）
どーせなら次の彼女もディズニー好きがいいな^_^
男磨き始めます。
@shokopanne 『も』になるんです（笑）仕方ない（笑）
@sonasnug 確かに行くならちかいといいけど（笑）いかんしな（笑）
男磨き一歩目！まずは流行りに敏感になりまーす。てか、中身をもっと磨かなあかんやん（笑） http://t.co/2KPXe1hkUJ
これ買お！４０万やから買うのは再来年くらいかな（笑） http://t.co/88hN3qz3GY
@hashitakuuu 確かに金は浮いたけどや（笑）
@hashitakuuu 結婚資金がいらなくなったから( ´ ▽ ` )ﾉ
@hashitakuuu 一番必要ないやつや（笑）
いい出会いないかなー社会人は出会いすらないよな。朝から夜中まで働くようだと(*_*)
こんな時間にドンキ。夜行性というか生活リズムがおかしいというか…
今日は東京暑い(*_*) 気温差にやられる。
今更やるきがでてきました（笑）はやくやる気だしとけば惨事もなかったろうに（笑） http://t.co/siVh0iRsXf
よっし！ラスト一日！がんばろ！言うても休日も出勤しな間に合わんやろけど、とりあえずがんばろ！
GWの予定が白紙。もったいないな(*_*)
GW全く楽しみない（笑）仕事しよかな（笑）
宅建なめてました（笑）こんなん覚えきれん（笑）
久しぶりにお風呂浸かったー！いいねシャワーだけぢゃないのも^_^週一湯船は必須( ´ ▽ ` )ﾉ
徹夜かー。疲れがまったくとれんなー(*_*)働き過ぎて嫌になるわ(ｰ ｰ;)とかいいつつやらなあかんしなー
@tmarina0911 営業やでー^_^
@tmarina0911 うちがブラックなだけよ！（笑）
よし、出社。とりあえずシャワー浴びに帰って着替えただけ（笑）
@oxSAKIxo てかゴキブリ一匹いたら二匹はいるよね（笑）
れんやのほぼ徹夜はきついっすわ(*_*)
連夜の徹夜。さっすがにもう限界ちかそうや{(-_-)}
今日の家の滞在時間、1時間（笑）家いる？（笑）
@pakuooo 営業( ´ ▽ ` )ﾉ内装建材のメーカー！
結局今週まともに家にかえれず、今日もてつや{(-_-)}
@yukapin6 結婚？
いいことないかなーっで言うと、かならずない。わかってても思ったりしてしまうよなー
@yukapin6 いいなー！幸せそうでなにより^_^
@pakuooo ありがとう！うちが異常らしいけど（笑）
@yukapin6 いやー結婚にいくまでに至らんかったしな（笑）できるだけすごい！おれは出会いがないわ！（笑）
@yukapin6 浮気はあかんな（笑）タイミングなーむずかしい（笑）
運は少しありました。取引先のビンゴ大会にて。 http://t.co/IXSSkk1NbZ
@Kski_Berg てか、ホリエモンてガンみたいな痩せ方しよんな。
4連休どうしよ（笑）ノープランすぎる（笑）
８位の中味な！大学生の頃から欲しかったやつ（笑）自分ではなかなか買う気になれんかったやつがいま手に入った（笑） http://t.co/6M2UExqFnS
六本木に出没しにいきます！おしゃれな人ばっかりで浮くんやろなー（笑）
思いついた。四連休は一人旅をしよう。自由気ままにどこまでも！
カップルいいなー
GW予定なくて地味にあせる（笑）
今日もつかれた。みんな働いててやりがいある？（笑）
今日は徹夜しよう。頑張ろう。休みのためにやるしかない！
グリーン車広っ！（笑）こだまですが（笑）
急遽（笑） http://t.co/VhkGy9MKNZ
やっぱきょうとはいいなー( ´ ▽ ` )ﾉ
西京極やって。懐かしい（笑）むしろ阪急のるんすら懐かしい（笑）
@kazuyan0928: よーやった（笑）１１点まっち。ぶっ続け三時間。上達しました（笑）ほんまいらんことしよるわ相変わらず（笑） http://t.co/s7L56711BZ
久しぶりの京都観光。野郎二人で（笑）てかめっちゃ京都暑いやん(*_*)
たまたま見つけたかわいいカフェ、ぱん、ケーキがうってあるとこ！ http://t.co/8OtDeMVT8e
久しぶりに。 http://t.co/CT3JRMRxCV
ついつい恋愛のトコに自分でもうけてもた！（笑）地主神社は過去のことを見てくれるらしい（笑）
サヨナラ京都ー！楽しい時間をたくさんもらったかわりに、声をうしないました(*_*)
やばい、声でんし、営業どころちゃう(*_*)
完全に風邪や。切実に早く帰りたいけど無理やろな(*_*)
やばい。本気体調おかしい。あと二日持ってくれたら週末。。。
風邪が悪化の道をたどる一方なんやけど（笑）
ショック！母の日忘れとった！毎年やりよったのに{(-_-)}地味にショック。
うわー！やってしもた！鍵！会社にわすれた！うそやん(*_*)始発までどうすんねん＿|￣|○
風邪ながびくねー。
夜めっちゃきれい！ http://t.co/rN5rNwkA7x
やばい。フラストレーションたまりすぎて限界。先輩にガチ切れしそう。自己中め。
明治神宮、街に比べて空気がきれい^_^
@tmarina0911 動け（笑）
代々木ブラブラしてたらたまたま^_^ http://t.co/3b8CaLD3Yo
@oxSAKIxo 俺も一人でおったわ（笑）
@oxSAKIxo ほんまに！（笑）でもD51のときには渋谷移動しとったけど（笑）
@oxSAKIxo 西葛西^_^東京で一番インド人が住んどるとこな（笑）
@oxSAKIxo 残念ながらインド人だけー（笑）そうやね( ´ ▽ ` )ﾉ是非是非^_^
体力と精神の限界を感じております。三年は持つかと思いきや、厳しい（笑）
初詣で引いたおみくじと、先週末引いたおみくじの内容が全く同じだった奇跡。もちろん内容は良くない（笑）
@shokopanne 妹さんには会ったことないけど、なんとなくわかる気がする（笑）
@ericaaa_0117 次良いこと書いてあったら教えるわ（笑）
ほんとにいらいらする。本気で転職活動はじめよ。
サッカーすらみれん。自由がなさすぎる。
@Kski_Berg あたりまえやろ。ライブで観るから価値がある試合だろ！結果先に知ってみる試合なんてつまらんすぎる。
今週からの新作らしい( ´ ▽ ` )ﾉかなり久しぶりにスタバ。 http://t.co/y6tnqTucOR
久しぶりに主夫しよるわー。学生時代が懐かしい^_^
新宿あるいてると、すごい男不細工なのに彼女かわいいカップルおるやん？それみたら敗北感をものすごい感じるわ笑
父の日とやっと母の日のプレゼントが買えた。なんか知らんけど、達成感。笑
社会人てみんなどうやって恋人つくるん？出会いなくない？笑
満身創痍とはこのことですね。
フジが小野でNHKが中田か。中田のほうが深いコメントしてくれそう(^^)
今日の夜ご飯は雪の宿です。
久しぶりに頑張って見ました。 http://t.co/F1687Wk8I0
@Kski_Berg はんばーーーぐ。
恋の予感がまったくない。３０までに結婚できるかなー笑
転職フェアいってみたものの…いまいちやったなぁ。やりたいことが明確ぢゃないからか、はたまたやる気が無いだけか。
@11taami20 そうなんよー( ´ ▽ ` )ﾉ
@11taami20 どこのー？
@11taami20 結構女の子もおおいみたいやね( ´ ▽ ` )ﾉ
カープの連敗街道がはじまった。いつトンネルを抜けるんやろ…
やっぱり土日のスーパーは人がおおいね(*_*)買い物も一苦労や(*_*)
週末がおわる。。。花火始まるまでにはなんとか彼女を。。。
@ayaMTH もしかしたら仕事はいるかもしらん(^^;;
@11taami20 お疲れ様！みんな転職したいんやな(^^)
@ayaMTH １３日大丈夫そう( ´ ▽ ` )ﾉ
来週祇園祭？？懐かしい(^^)またいきたいな、というか京都に住みたい( ´ ▽ ` )ﾉ今まで住んできたなかで京都が一番いい(^^)
久しぶりにラピュタのケーキ！新作( ´ ▽ ` )ﾉ http://t.co/jDxfWFHM8B
うまい( ´ ▽ ` )ﾉ幸せや(^^)
ガンバ対ジェフ。 http://t.co/0ChuVVvh8N
どこいったら出会いあるんですか切実に笑 このまま独身で人生終わりそう笑
@ericaaa_0117 体が一番(^^)
@ericaaa_0117 脳で考える以上に体がついてこれんくらい頑張っとんやろ(*_*)彼氏に癒してもらい^_^
@ericaaa_0117 まぁ下っ端だからねー(*_*)行ったよ！笑パッとくるものがなかったけど、転職しないと、本当に人格かわりそう！笑
@ericaaa_0117 同期は２０ちょいかなー^_^建材メーカー！わかる？
@ericaaa_0117 建材は内装のドア、フローリング、キッチンとかたくさんあるよ^_^
三連休かー…デートに旅行とかいきたかったー…彼女がいたらの話。
@shokopanne たしかに！笑、今日も仕事あった(*_*)
やばい、超ブサ男が女の子におれちょうもてますみたいなこと言いよる。絶対にうそや。笑
@sonasnug 大丈夫！根拠はないけど、どうにかなる！笑
こんな時間からDVDを六本も借りてしまった笑。仕方ないやろ、今日は新作も準新作も８０円なんやから。て言うたら宣伝みたいになってもうた。笑
@sonasnug あんまおれが言うても説得力ない！わら
暑い(*_*)夏は暑い！
やべー！ちょーディズニーランドいきたい！そんなこと言うてる今年２５歳。
@aya19annie 紹介してくれ。切実に。
@ayaMTH 鶴田て。笑
@ayaMTH だめではないが笑
@ayaMTH 恋には発展せんからね！笑
せっかくの週末なのに風邪ひいた！(*_*)もったいなー！！
@ericaaa_0117 うわっ！うらやましい！笑
@ericaaa_0117 人前でするのは無理やけど、それだけ熱中できる相手がおるんやろ(^^)
やばい！筋肉痛が(*_*)久しぶりに野球したらあらゆるところが筋肉痛。でもほんま久しぶりに思い切り走ったし、玉投げたし、ストレス発散( ´ ▽ ` )ﾉ
今年の花火は諦めた！！
やっとボーナス入った！ただ毎日が大変すぎて嬉しみがない笑
明日も仕事いかなあかんかー。世間は花火大会なのに寂しいもんや。
幸せわけてー笑
@shokopanne わかるー(*_*)悲しいというか虚しいというか。
@shokopanne ほんまに！夏やでー！
臨時収入ゲット。最近パチスロに目覚めました。
今日絶対野球できたやーん！一週間で唯一の楽しみが(*_*)
@pakuooo ほんまやな笑 お金ないわけちゃうし、はまらんようにしなあかん！
@pakuooo アピールしてないよ！学生の頃よりかは金があるからって意味な！笑
@pakuooo それはつらい。笑 てかいまどこで仕事しよん？
@pakuooo それは辛すぎる(*_*)いいねー神戸。楽しそう^_^
@Nozomi_coldrain しゃあないなー笑
幸せになりたすぎて笑 http://t.co/CSbUhtJFxm
@aya19annie うらやましいやろー笑
@Nozomi_coldrain 忘れとるわ！笑
@Nozomi_coldrain 予定いれとこーっと(^ ^)笑
やばい。昨晩寝てたか起きてたか記憶がない。目覚めた記憶も起きて何かをしてた記憶もない。
ココロ美人いいね。やっぱり彼女にするならココロ美人でなきゃね！
うわっ！ナイナイの岡村と握手した笑
@ericaaa_0117 シアターコクーンて渋谷にあるとこ(^｡^)
広島もようやく可愛い子が増えてきたね。ていう上から目線。
@ayaMTH どこ？笑
@ayaMTH ない！笑
@ayaMTH のむはず！
@ayaMTH 飲めるよ。笑
@ayaMTH いつ？
@aya19annie 彼氏からしたらいい気分ではないかもね。
地元に帰って、やっぱり車が欲しくなった。
@yukapin6 年内には！
@ayaMTH 呼ぶ人おる？笑
@ayaMTH 女の子紹介してくれるならそれはそれでありよ？笑
@ayaMTH そこ？笑
やばい！FMナックファイブの失恋話、涙や(*_*)共感(*_*)
@ayaMTH 京都やわ(￣▽￣)
@ayaMTH 可哀想に笑
一時間前から睡魔が。。運転やめていいですか？笑
ほんまこの夏キモいほど焼けたな(￣▽￣)
うまいなー。外人の日本人ナンパ。道知らないふりして、日本語ペラペラなくせに隠して笑。信号青になったんそっちのけでチャットかい！笑
@aya19annie さすがに無理や！笑
とりあえず京都の前に一仕事。
やっと京都ー♪久しぶりにきたわ(^ ^)
京都大雨f^_^;
@11taami20 昨日から京都なーう(^ ^)
一年、よく頑張った。失うものばかりでした。素直に関西で就職みつければよかったー。
@ericaaa_0117 かなー(*_*)もう今の職場限界(*_*)
@ericaaa_0117 色々(*_*)やすみはあるけど休みも出んと間に合わん(*_*)
@kazuki744ana ありがとう！もう25や(*_*)
どーやら人生の停滞期に突入したようです。
前田智徳引退かぁ~_~;あの痛快なライナーがみれんくなるなんて残念や(*_*)
なんでこうおれの行くとこにはカップルばっかりりなんや笑 嫌がらせか笑
台風め(*_*)傘は二回壊れ、雨に打たれ、かなり濡れてます(*_*)くそう！台風嫌いや！
なら婚みてたら結婚したくなったわ笑
彼女ができない理由がなんとなくわかったきがした(￣▽￣)
働きすぎた。死ねる。帰ってメーテレの履歴書でもかこーっと。
やっぱり土曜日の出勤てやる気出んね(*_*)
@shokopanne そゆの発見するといいなーって思うよね（＾Ｏ＾）
@shokopanne ぎゃくだな！笑 めっちゃ綺麗な人が指輪あったらちょっとショック！笑
@shokopanne
@ericaaa_0117 むりはしなさんなや(*_*)
@ericaaa_0117 いやぁ大変やんそれ(*_*)一ヶ月の頑張りが半減(*_*)
@sonasnug Wi-Fiでいいんちゃう？
やばい。まだ火曜日なのに本気で死にそう。
@sonasnug ポケットWi-Fi（＾Ｏ＾）
今週もこの時間、なら婚を観ております。結婚ていいね！（＾Ｏ＾）
@yasuko_baoty やんちゃやなー笑
完璧風邪や。やってもーた毎年この時期の体調不良。
はっ…会社に家の鍵忘れたΣ（・□・；）こんな時間に…
@sonasnug おつかれさーん
野球のシーズンが終わった。これから日曜日の楽しみがなくなる(*_*)また充実感ない生活がもどってくるやんかf^_^;
とりあえず月曜日にして既に休みがほしあ。
間違えてる、欲しい。だった笑
騙されてんのかなー笑
昨日からずっと左側首から背中にかけて違和感が~_~;ついに取り憑かれたかな(｡-_-｡)なににかしらんけど笑
東京きてはじめてバス乗った！運転手が発車する度に『揺れます、お掴まりくだぽ〜い』て言うてる。笑
寒いって！寒すぎやって！てか首都高の渋滞ほんまイライラするし~_~;
期間限定で染めちゃいました笑 http://t.co/9ErfISqMIi
やっとログインできた。。。
日曜日もサービス出勤。。仕事そんな好きじゃないよ？笑
