@alohameke あけおめ(*^-^)ﾉ昨年はありがとうでした。ぞうがめさんにとって今年が良い年になりますように！
@renho_sha おめでとうございます。今年もよろしくお願いします(^-^)。今年も宮城を元気にしていきますので応援よろしくお願いします！
@ishiiyukari いろいろお疲れ様でした(*^-^)ﾉ。いつも元気もらってました。今年も楽しみにしています。お体、ご自愛下さいね〜。
@_ayumu あゆむちゃん！今年もよろしくねヾ(^▽^)ﾉ！！！
@alohameke 最終日、心置きなく楽しんで下さ♪体調は大丈夫ですよ(^-^)
生中継の気仙沼は晴れている。山側の我が家は吹雪いている。極端な天気差(--;)
@alohameke ﾂｲｰﾄ後に晴れてきました(^^;)。飲み会、飲みすぎませんように〜(*^-^)ﾉ
全豪、ベスト4をかけた錦織圭選手の地上波生中継、観たい！！！けど仕事だ(ﾉ_･｡)
@alohameke ラーメン？スープスパ？？？　どっちみち(^^;)体が温まりそうでいいなぁ。。。
@sendainago 新しいところですか？私も先週行きました(･∀･)今日あたり混んでいたでしょうね〜。
@_ayumu ちわっ(^^)／おや？今年は早いとは聞かなかったけどなぁ？！どっちみちお大事に〜！
雪つかれる。。。
@ishiiyukari お疲れさまです。最近は星の動きが賑やかですね。
相変わらず地震が。。。
@alohameke ゆで卵が思い浮かぶ(笑)。お帰りなさい(^-^)本当に南の島に行ってたんですね〜。
@renho_sha 寒そうですね(^^;)風邪を引きませんように。。。
@_ayumu あらぁ、連休最終日にそんなオチが(^-^;お疲れさま〜。
@_ayumu 確かに忘れてしまいそうだ(笑)。気がついてラッキーだったのかもね〜(o^-')b
RT @Koou_world: @sendainago " 呼び掛けてください、お願いします(T人T) 【拡散希望】本店の看板盗難されました。この看板です復興に向け手作りで想いが詰まった物です。返して下さい。#塩竈#塩釜#shiogama http://t.co/RK1q ...
この冬一番の渋滞。雪降るなんて聞いてないよ〜ヽ(*｀Д´)ノ
@renho_sha (･。･;)？
いつも通りに過ごそう、と思っていたけど、時間が近づくと緊張。この1年のいろんなことを思い出し、つい涙腺がゆるみます。。。
1年前、1年後私は果たして生きているのか、未来から教えて欲しいとマジで思ってた。結果、元気！いろんな方々のおかげです。感謝！
検定合格したー(TOT)！！
@alohameke ありがとう(〃▽〃)！
@_ayumu ありがとう(〃▽〃)！！
@alohameke こちらは全く感じずでしたが、大きい揺れだったのですね。今日は地震が多いですね。。。
@_ayumu おはよん。い、痛そう(&gt;_&lt;)
@_ayumu なんとまあ(^^;)。。。なんとなく様子が想像できちゃう(笑)
ｻﾝﾏﾙｸｶﾌｪなう。冬季限定終了したはずの大好物ﾎﾜｲﾄﾁｮｺｸﾛがなぜかあった！ので食しました(^-^)
1時間早く早退。精一杯の気晴らし(笑)
@renho_sha こんにちは。息子さん娘さんのお誕生日、おめでとうございます！子育てとお仕事、同じ時間を過ごされご苦労も多かったことと思います。お疲れ様でした。そしてこれからも皆さん健やかでありますように！
立っていられないほどの風。車体揺れて怖い(;゜ロ゜)。宮城県内在来線は午前運休だけど私が使うバス地下鉄は運休ではなく・・・休みたいよ〜。
雷雨(TOT)
@_ayumu おひさ！♪不便な時のためのキャリーだし〜ありあり^^。風邪とか引きたくないし万全で行くのが良いよね^^。気をつけて行ってきてね♪
@sendainago 名護ちゃんかわゆいぜぃ(^▽^)(笑)
つかれた。。。
平清盛ヤバいーO(&gt;&lt;;)(;&gt;&lt;)O
はよーん。宮城県、7時40分部分日食ですが、だんだんお空が暗くなってきました(･∀･)
祝☆女子バレー五輪決定！ヾ(^▽^)ﾉ
休みが長いとだれちゃいそう。風邪ひき予備軍。
@kanatogura 最近、天気変ですよね(^^;)。
@ishiiyukari 渾身の占い、両方読みました。ありがとうございました＆大変お疲れ様でした！ゆっくりお休み下さいね。私も元旦早朝から仕事なので寝ます(^-^)。よいお年を！
元旦は早朝からめでたく仕事だい(笑)。鐘聴かずに寝ます。皆さんよいお年を！
@_ayumu おおっ！おめでとう〜ヾ(^▽^)ﾉ
@kanatogura 幸い雪なく平穏な天気です。ではいってきます(^^ゞ
@_ayumu こんにちは＆あけおめことよろヾ(^▽^)ノ。お茶ありがとう♪まったり中。
@renho_sha おはようございます。息子さんの試合、ご健闘をお祈りします(^_^)/
@alohameke おはようございます。梅雨って、もう入ってますよー。
@_ayumu おは。なんてこった(・o・)！調子戻ってるといいけどー。。。？！
@ishiiyukari わわっ！お誕生日でしたか！おめでとうございます(^o^)！ゆかりさんにとって素晴らしい1年でありますように♪
RT @ishiiyukari: ツンデレの逆だな RT @error403 【矛盾】にこにこプン
ウィンブルドン男子決勝！フェデラーがんばれ！！！
人生初の茨城県なう！
水戸から帰ります(^^;)強行日帰り。。。
@alohameke ご無沙汰です(^^) 今家に着きました。約10時間、車の中でした=3
@_ayumu 東京からしたら身近な田舎？かしらね。景色が東北と似てて、茨城東北説、納得した(笑)。
iPhoneにしました。iPhoneとから初ツイート(￣▽￣)
@alohameke イチロー、びっくりですよね…
@alohameke おはです。早速試合、私も驚きました(^_^;)。でも、サラッとしててかっこよかったです。記者会見も。
@_ayumu そそ、今度の土曜日、隅田川の花火大会のとき私東京なの～。東京駅か渋谷から花火見えるもん？楽しみでもあるけど混雑するかも？と怯え中（笑）
@_ayumu なるほど～。ありがとう！まずは混雑は大丈夫そうなので安心( ^ ^ )。花火は見えたらラッキーだね。あとは暑さ対策か。。。
@renho_sha 教えていただきありがとうございました。ただ今、宮城から上京中です。熱中症気をつけますね。蓮舫さんもご自愛ください！
宿から東京スカイツリーが見えました(//∇//)
@alohameke 実はスカイツリーにはあまり興味がなかったんだけど(^◇^;)、紫のライトアップがすごくきれいでなかなかいいもんですね。
@_ayumu お邪魔してまーす♪明日用事で前日入りしました～。連泊したかったけど明日夜行で帰るから花火の時間は東京駅かな(^_^;)残念。
@alohameke はいっ。といっても一日お勉強です(^_^;)。でも気晴らしになります！
朝ごはんできる店、意外とないですね…。結局朝マック(^_^;)
@_ayumu 疲れまくって花火は諦めて駅地下にこもってた(^_^;)。今は八重洲でバス待ちの茶してるけどこっちは静かで快適かも（笑）。また懲りずに来るね(^^)／
@alohameke ランドから花火、いいですね～。お勉強、疲れました(^_^;)。間もなく地元へ帰ります。また来ます♪
@alohameke はい、次回は遊びに来ます(*^^*)。今は地元に戻りホッとしています。関東の長くて暑い夏、これからも熱中症には気をつけて下さいね！
佳純ちゃんがんばれ！！！
航平くんおめでとー♪───Ｏ（≧∇≦）Ｏ────♪
@satomiyoshio 宿再開おめでとうございます。私は以前古滝屋さんに宿泊し、癒していただいたことがある宮城県民です。復活を聞いてとても嬉しく思いました。またいつかきっと必ず遊びに行きます！
バス間に合わなかった。。。本日チコク(-.-;)y-
@_ayumu おそよ〜。私と同じ時間に似たようなことしてたのね（笑）。
吉田さおりに浜口京子、バレーなでしこボルトの200…今夜は寝られるかなぁ（笑）？
@_ayumu あ、いつものやつね(^ ^)。美味しそう～(((o(*ﾟ▽ﾟ*)o)))
@ishiiyukari スポーツの例え、自分スポーツ好きなんでナイスです(・∀・)！ゆかりさんお疲れ様でした〜。
初打ちパッコンしてきます♪
@_ayumu Facebookとmixiは本名公表かそうでないかの違いくらいで、あとは割りと似てるような。Twitterは…本当にただのつぶやきそのもの（笑）。でも震災のときみたいにすごく役に立つこともあるんだよね～。
@alohameke おはようございます！どちらへ～？気をつけてナイストリップを( ´ ▽ ` )ﾉ！
@alohameke おおっ！私の上を飛んで行ったのですね（笑）。楽しんできてください(((o(*ﾟ▽ﾟ*)o)))
@alohameke あら、あっという間ですね。気をつけてお帰りくださいね( ´ ▽ ` )ﾉ
@_ayumu 勇気いるよねぇ。ま、お茶でも飲んで( ^-^)_旦〜
今日もテニス。2連チャン。久々に体動かしたら筋肉痛ひどいわ。ストレッチせねば。ちなみに１日おいて明後日もテニス。
地震で起こされた。びっくらしたー(￣◇￣;)。。。
@alohameke おはです(^^)／飛び起きましたが大丈夫ですよ～。中途半端に眠いです…
@alohameke ありがとうございます。どうやら震災の余震らしいです(^_^;)。引き続き気をつけます！
津波注意報？フィリピンで地震あったんだ…
@_ayumu 93…グットスリープで睡眠の日(^_^;)。しかも春の睡眠の日もあるらしいね…ははは
@kanatogura ついに試したんですね！確かに飲み物は無糖の方が合うかも？！オススメしてみて良かったです(^o^)。
@_ayumu あらあら、まだ格闘中でしたか(゜o゜;！お疲れ様〜！
@_ayumu あはは(￣▽￣)すごいタイミングね～（笑）
@_ayumu そだね(^ ^)ありがとう～。なに食べよっかなー？
寝不足。。。まいったなー。
@alohameke こっちも暗くなってきました。気をつけてください！
@_ayumu 花粉症対策？＞耳鼻科
@_ayumu 珍しいね。かくいう私も最近はFacebookばかりでTwitter離れしてた(^_^;)
@_ayumu で、すぐ正月、バレンタイン、ホワイトデーetc。。。(^_^;)
@_ayumu ああ！ホントだ〜(￣O￣;)焦！
@renho_sha お誕生日おめでとうございます！これから1年もお体に気をつけて頂きながら充実なご活躍ができますように(*^o^*)！
@sendainago ？？？どうかされたんですか(^^;;？
@renho_sha 西から東へ大移動お疲れさまです。東北は朝晩冷えます！風邪にはお気をつけ下さいね(^｡^)
雪で混むと思って早く出たらそうでもなく、、、時間が出来たのでイタトマでコーヒーブレイク♪
朝からイタトマの濃いケーキで茶してるご年配の女性がいる！すごいなぁ(^^;)。
@_ayumu 中華街いいなぁ〜。まさにお腹ペコペコ帰宅中なんよ(・∀・)
@_ayumu あゆむちゃんあけましておめでとう！今年もよろしくねん(^_-)。新年早々の美酒は美味いよねー（笑）
@_ayumu よくレジやるけどピッタンコなんてそうあることじゃないわよ〜(^^)。レジやる私もクールな顔して内心「おおっ('∇')」っと思っていたりする(笑)。
神社帰りにサンマルクカフェでコーヒータイムなう。遅い初詣、しっかりお参りしてきました。今年も頑張ります！
チョコクロうまっ(・∀・)！
@_ayumu とうとう夢のような時間が終わったのね(;_;)。初詣、ゆりルールでは旧正月まで行けば初詣ということに勝手に決めている(笑)。
@_ayumu マグカップかわいい♪
@_ayumu いろんなことがありすぎて、ガス抜きしたかったの〜(^^;;（笑）
@_ayumu あちゃー(^◇^;)
@_ayumu タン、いいな。。。（じゅる）
今週はとにかく疲れた。もう寝たい(-_q)。。。
あ、今週じゃなくて先週になるか(^^ゞ
@_ayumu チケットいただいたの〜。まさかこんなにいい席だったなんて！！
@renho_sha お疲れ様です。そんなやる気の起きないときもありますよね。。。
@_ayumu おおっ！キレイ(*^^*) 今日満月だもんね。って、お久しぶり〜。
路線バスが道間違えた(^^;)。
@kanatogura どちらも期間限定、旬なオーダーでしたね(^-^)。私が行くときはだいたいガラガラです(笑)。また行きたいなぁ。
地下鉄で爪をやすっているヒト、初めてみた。そのカスは。。。吸いたくないから逃げた私。。。
@ayumi_morita 残念！ハードスケジュールですがお体に気をつけていってらっしゃい！応援してます(*^-^)ﾉ
今週は3日もテニスあり。今日は2日目。明日もあり。クタクタ。とっても眠い(p_-)。そうそう、ラケットバッグ、デビューしました♪
@ishiiyukari お疲れ様です。乙女座晴れ、シンプルイズベスト♪
@_ayumu そりゃ焦る〜(´□`)＞タオル
QUOカードもらった(^^)v
@renho_sha お疲れ様です(^^;)。
さむい。。。
@ishiiyukari　この表現、好きです（笑）＞水面下からずもももも
マックでコーヒー無料券ゲット！
最近は電話が多い。。。
久々のつぶやき。特になんにもないけど、ただしゃべってみた（笑）
@ayumi_morita お気をつけて(^_^)/~
お月さまキレイ(・∀・)
おはようございます。これからちょっとした講習会に参加。久々にお勉強してきます(^^)。
@_ayumu ありがとう！終わって、会場近くのサンマルクでコーヒーブレイクなう。実はこっちが本番だったりする(笑)。
今日は外食ランチの日。なに食べに行こうかなo(^^)o？
@_ayumu パスタ屋さんでカルボナーラ食べたんだけど残念なことに微妙だったよ。。。それより足の小指痛そう(^▽^;)お大事に〜！
@kanatogura いつもの出張ですか？楽しんで来て下さい！
@_ayumu 楽しむが勝ちp(^-^)q！
テニス＆買い物から帰ってきました。鼻の奥とか目が重い。。。まさか花粉症になっちゃったのかな？
しんどい。ひるねする(-_-)zzz
@renho_sha おはようございます。夜遅くまでお疲れさまです。お体ご自愛下さい。
鋭気補充のスイーツ食べ過ぎ(笑)
@_ayumu うん、お昼に食べたチーズケーキが思いのほかデカすぎた(^^;)。同じく口の中激甘〜(^_^A)。。。今日は甘いひな祭りw
@ayumi_morita わ〜、ファイナルで惜しかったですね！お疲れさまでした。次も応援してます！
@_ayumu 素敵な時間空間ね〜♪朝ﾊﾞﾀﾊﾞﾀとﾏｯｸｺｰﾋｰ無料券でｺｰﾋｰかっこんだ私とはえらく大違いだ(笑)（だって無料券期限切れ近かったから慌てて。。。）ｺｰﾋｰ様に失礼なことしてしまった（反省）。
おはよー。度々の地震で起こされ寝不足・・・ねむ(p_-)
@_ayumu @kanatogura　被害とかはないけど揺れは結構大きくてやだ〜(TT)。今日はボワッとしてしまって、仕事が今日は緩いので助かった〜=3お二人さんもどうか気をつけて！
@_ayumu おお！まさかつぶやきがお役に立てたとは嬉しい(^^ゞ。運動、いい汗かいてきてね〜♪
@_ayumu おひさし〜。生きてて良かった（笑）
@_ayumu うん、東京ドーム避難所案、賛成！子供は絶対喜ぶと思う。大人も子供も、節制の中にあっても楽しいイメージをどっかで持っとかないと気が詰まっちゃうもん。せめて子供には夢持ってて欲しいよ。
9日ぶりに2人が救助されたって！すごく嬉しい。あ、あと、薩摩川内と書いてある救急車をみた。そんな遠くから、全国から応援来てくれてすごく嬉しい！
地下鉄不通のための代走臨時バスの運ちゃん、ゆるい口調で｢○○駅到着です。頑張ってください〜｣と。乗客一同ウケる(笑)。こういユーモア、大事。
@kanatogura ゲットできましたか？
@kanatogura 成功しますように！
@kanatogura お疲れ様でした〜
ドトールやってる！地震後初めてコーヒー屋さんで飲むコーヒー、めぢゃぐぢゃウマい(TOT)！
ガソリンまであと6台。
@_ayumu 私も、前に使っていた携帯がたまに突然再起動してたんだったよ。なんなんだろうね(^^;)？
今日の新聞にチラシが入ってた。震災以来初めてのチラシ。ちなみにヨークベニマルの。
テニスしたいなぁ
@_ayumu あ〜うん(笑)ありがとう！確かにしばらくテニスは頭からぶっ飛んでたなー(^^;)。少しずつ震災前の感覚を取り戻しつつあるよ。
@renho_sha おはようございます。私は被災地宮城の住民です。いつも応援とご尽力をありがとうございました。長丁場頑張りますのでこれからもどうかよろしくお願いします！
仙台サクラサク(･∀･)
雪ふってる。。。
@alohameke 寒すぎてドッと疲れました。風邪には気をつけて下さい。
@alohameke 朝マックいいですねー。こっち（仙台）はまだ再開してないです(T_T)。
朝ミスドなう。ミスドのコーヒー久々に飲んだ。美味。
復活した仙石線に乗って花見なう。
@_ayumu 丸ビル使いこなして素敵♪
@alohameke こちらは満開です。絶好です♪
@_ayumu ありがとう〜。花見できるとは思わなかったから嬉しいわ！
@ishiiyukari おはようございます。いつも楽しませてもらっています。ところで「筋トレ」のメルマガはまだ再開しないのですか？再開予定はありますか？
@ishiiyukari 見つけました。ありがとうございました。
寿司食べて、買い物して、あっという間の有給休暇。
@alohamekeさんの方が大変お疲れ様です。休日は一瞬で終わりましたが(笑)まもなくGWなので〜(^-^)
@_ayumu 痛そう(T_T)お大事に！
マックコーヒーで目が覚めた＝3
@alohameke ﾒｶﾞ？
@alohameke 知りませんでした。残念ながらテリヤキ苦手なんですよね(^^;)。
@alohameke あ〜ポテト美味しいですよねぇ。マックはたまに食べたくなります(^^)
ミスド半額の大行列に参戦中なう。
@alohameke フレンチクーラー以外・・・(^^;)
健康美プロジェクト再開しました！まずはストレッチから始めました(･∀･)
サンマのこいのぼり・・・(笑)
@alohameke 東京に出没していたようですよ。
@renho_sha おはようございます。いつもありがとうございます。
@alohameke 遅すぎます、って(笑)！
気仙沼のAさん？！？！無事で良かったー！(T_T)(T_T)(T_T)
テニススクール、震災のため今日で閉店。テニスに出会わせてくれてありがとう(ﾉ_･｡)
@alohameke ありがとうございます。一応、来月からテニス再開する予定です。
ですね(^-^)。@alohamekeさんは何か好きなことってないんですか？
@alohameke スキーですか〜。次のシーズンまで待ち遠しいですね。
@alohameke アタシも食べたい！
地震以来初のテニス。どきどき(´□`)。
@alohameke どもです。体ガチガチだし少し緊張しましたが楽しめましたよ。
@alohameke 黒こげ・・・Σ(￣□￣)！
@_ayumu んだね〜。
@renho_sha おはようございます。いってらっしゃいませ(^▽^;)ﾉ ！
スタバのフラペチーノ初体験。うまっ！！！
おお！@_ayumuちゃんも飲んでたのねーヾ(^▽^)ﾉ。
“いつもの日常の疲れ”がドカッと。緊張感混じりの地震疲れじゃなく、普通の疲れ。久々の感覚だ。ねむい。ねる。
地下鉄、逆方向に乗っちゃった○|￣｜＿。。。
@alohameke それが、急いで飛び乗ってないんですよ。。。(^^;)
@alohameke とうとうボケがキタみたい(笑)気をつけまーす('-^*)b
2週間前に販売再開したゆりあげの佐々直の笹かまぼこ、美味しすぎて感動しました！買うことくらいしかお役に立てないから、これからも買います！
ゆりあげの、門構えに水の「ゆり」の字が漢和辞典に載ってない・・・。
@alohameke おはです。早いですね。
@sendainago 初めてまして、ラジオ聴いてるフォロワーです。1000人目フォローは私でした(^^)v。
@alohameke 私はいつもそんな感じです。朝勉はいいっていいますよね。勉学成就しますように(^人^)！
@sendainago おおっ、名護さん！(^▽^)（返事きたので驚！）。ケタが変わった瞬間を見れて感動しました(笑)。これからも応援してます！
@alohameke おはです。休日も早いっすね(´ー`)
いちごパフェ食べた♪
@alohameke 果物屋さんのカフェだったのでいちごがとってもジューシーでした(･∀･)
@alohameke 神奈川には美味しいスイーツどころが沢山ありそう(･∀･)。そのうちぜひ！
@sendainago 聞いてました。早朝からお疲れ様でした！
@_ayumu おはよう！こっち“も”バスかなり遅れてる(^-^A
“ ふしんにん”なんで今ソレなのか？それどころでないのでは・・・。
新潟の皆さん、大丈夫かな。。。。。
@renho_sha おはようございます。いつもありがとうございます。宮城県、まだまだ大変ですが、私もできることを精一杯やります！
これからテニス。今日から毎週テニス。テニス生活が復興しました＝3。でも新しい場所でのスタートは緊張する〜(-.-;)y-~~~
朝食ぬきの出勤。。。おなかすいた(T-T)
テニスカフェ開店しました♪ 今日の練習は滑りまくった話「雨上がりのハードコート」 https://t.co/D5BDPKWPHs
イズミディア昨日更新しました。「お財布に優しい素敵なパンプスでした」https://t.co/o22mkC2mas
テニスカフェ開店しました♪ https://t.co/XnMcOwIX60
イズミディア更新しました。運動したいけど渋っているあなたへhttps://t.co/tDdjZUsg8L
佐々直さん100歳おめでとうございます☆ | イズミの地域メディア　isMedia（イズミディア）by SELVA https://t.co/aNxatFnnf7
@sasanao_selva ゆりっぺです。よく見つけて下さいました(*^▽^*)！またかまぼこ買いに行くので今度こそお話させて下さいね〜♪
テニスカフェ2日前(^^;)に開店しました♪「ゲーム感戻る」  ⇒ https://t.co/ggMMkZu0nq
更新しました。アスリートフード的パスタの話d(^_^o)。isMedia（イズミディア）by SELVA - ナポリタンとミートソース、その心は？〜パスタ活用術 https://t.co/exb5WSuHoG
ギックリ腰の店主ですが(^^;)テニスカフェ♪開店しました「isMedia更新・パスタのお話」 ⇒ https://t.co/vLMst4McUO
腰が痛くてもブログは書ける！イズミディア更新しました♪新米を食べて元気になる | イズミの地域メディア　isMedia（イズミディア）by SELVA https://t.co/jhQvzuDZ5Y
テニスカフェ開店しました♪私も関わった本のご紹介です。「先月発売！アスリートフード書籍のご紹介」 ⇒ https://t.co/wIiCNtJfkJ
イズミディア更新しました♪大学いも作った話。イズミの地域メディア　isMedia（イズミディア）by SELVA - 大学いも https://t.co/gMzIK2mSL6
テニスカフェ開店しました♪鶏肉の甘酢煮込みありますよ〜「身体作りは鶏肉メインで！」  ⇒ https://t.co/hQPsPF72vJ
@Sidayo ゆりっぺです(^。^)v　沢山のリツイート＆ココ見つけていただいてありがとうございます～！
@yuka_nandakana はじめましてゆりっぺです！リツイートありがとうございました(^▽^)！！フォローしました！よろしくお願いします♪
テニスカフェ開店しました♪「ギックリ回復」  ⇒ https://t.co/gvbtZH5xbr
ピクのドアップめんこい・・・
更新しました。がんばるぞ。イズミの地域メディア　isMedia（イズミディア）by SELVA - 楽しみながら目指してみる https://t.co/VL1UsiYiz5
テニスカフェ開店しました♪本日のメニューはフランスパンだよ。 「フランスパンのセミナー」  ⇒ https://t.co/aVScDKmrIa
更新しました。わたしもドンクのセミナーに潜入。イズミの地域メディア　isMedia（イズミディア）by SELVA - DONQさんのセミナー https://t.co/98fJdMRxRt
テニスカフェ開店しました♪練習の反省会〜。ゆり＠アスリートフードマイスター「ちまちまチャレンジ」 ⇒ https://t.co/2eAb8tQMj4
@selva_mimi みみさんフォローありがとうございます(^｡^)/♪よろしくお願いします！
@selva_mimi 勝手がわからずかなり緊張してました(^^;)またお会いできるのを楽しみにしてまーす♪
やた＼(^o^)／！ https://t.co/8LzaCyJlhQ
更新しました。フランスパン活用法♪イズミの地域メディア　isMedia（イズミディア）by SELVA - テニスの練習にフランスパン https://t.co/TQzES4PxJW
今のあたしだ(￣▽￣;)・・・ https://t.co/fjzSITPIzg
更新しました！来年は楽天優勝♪イズミの地域メディア　isMedia（イズミディア）by SELVA - 野球観戦 https://t.co/Veaa1K7Awc
セルバテラスのCMみた！
テニスカフェ開店しました。ただいまダウン中。 「ノックアウト」  ⇒ https://t.co/wujQoLYi0k
更新しました。風邪ひき中。イズミの地域メディア　isMedia（イズミディア）by SELVA - ダウン・・・ https://t.co/pgRjHhofyM
@tsutsumiyaselva ありがとうございます！しっかり休んでポイントキャンペーンに参戦します(^｡^)♪
イズミディア更新しました。井戸端会議は元気に限る。イズミの地域メディア　isMedia（イズミディア）by SELVA - 7倍またね https://t.co/ep8rPo3U9u
最近感じることと超ビンゴ。覚え書き_φ(･_･ https://t.co/wLKEAPiWjl
店主ゲホゲホしてますがテニスカフェ開店しました♪「風邪は浄化？」  ⇒ https://t.co/o27Cb9k7Ee
イズミディア更新しました。風邪をひきかけた時にオススメ薬膳(^｡^)b イズミの地域メディア　isMedia（イズミディア）by SELVA - 薬膳的麻婆豆腐 https://t.co/4fOX4qLsTJ
踏むべきか踏まざるべきか・・・ https://t.co/U2QHwlCzFH
イズミディア更新しました。帆立ほたてホタテ！→帆立ごはんの素 | イズミの地域メディア　isMedia（イズミディア）by SELVA https://t.co/LC9Bw1YguR
サンマルクも？！大好き！パン食べ放題めちゃくちゃ楽しみ＼(^o^)／ https://t.co/Db3e7SsHlw
テニスカフェ更新しました♪店主がおってる 「テストなんですよ」  ⇒ https://t.co/Mj0IG45Om4
@Sidayo 同じくσ(^_^;)
スタバでお茶したらゾロ目になった＼(^o^)／ https://t.co/GIA2foHKt2
イズミディア更新しました。イズチュウの珈琲スポットにワクワク♪イズミの地域メディア　isMedia（イズミディア）by SELVA - コーヒー屋さん https://t.co/aH86pfDTQD
テニスカフェ開店しました♪パプリカ食べたくて〜「パプリカと生姜のスープ  試作品」  ⇒ https://t.co/01CChXaCW9
イズミディア更新しました。東口に行ったらイズチュウと重なったので。is Me！〜泉中央を振り返りながら～ | イズミの地域メディア　isMedia（イズミディア）by SELVA https://t.co/wLQ41vJvCI
@caminal_selva　きゅうさんかっこいい！！
セルバとテラス賑わってる^^　開店おめでとうございます^^
かっけ～(^-^* ) https://t.co/WWmYXUvmwo
テラス一周してきた。時間なく(涙)
テニスカフェ開店しました♪店主ヨガして明日のウォーミングアップ♪「試合前日のヨガ」  ⇒ https://t.co/cTugRcwo8I
イズミディア更新しました。結果は聞かないで下さい(^^;)。今年のご褒美テニス | イズミの地域メディア　isMedia（イズミディア）by SELVA https://t.co/tjBTeyFXQh
テニスカフェ開店しました♪試合反省会(^^;) 「今年最初で最後の試合かも」  ⇒ https://t.co/eFncwV3OrU
イズミディア更新しましたら。秋といえばツアーファイナルだよ。皆さんの秋の風物詩は？ | イズミの地域メディア　isMedia（イズミディア）by SELVA https://t.co/TrhKBI9Dkm
@sasanao_selva 完売おめでとうございます( ´ ▽ ` )ﾉ！私も早速、美味しくいただきました♪今日はお話できて嬉しかったです(*^^*)。キュートなアイ店長さんと美味しいかまぼこに癒されました♪またおじゃま虫しますね！
