2015 マーチSの結果 http://t.co/g4sgY8Ddqj
2015 高松宮記念の結果 http://t.co/RWM2HCkY76
詰碁の解答259 http://t.co/xX6INzMEJ1
2015 大阪杯の検討 http://t.co/GXg9516rUX
今日は奈良で研究会なう。
イスラボニータ回避か…お客さんが減ってしまった(涙)
2015 ダービー卿CTの検討 http://t.co/ILHyGcLy2r
2015 クラウンカップの予想 http://t.co/em7UKuzWzB
2015 桜花賞の血統表 http://t.co/noTIaoBIWM
2015 クラウンカップの結果 http://t.co/JgRskONDJY
2015.4.4 愛馬の出走予定 http://t.co/CuhueAEuta
今週の詰碁260 http://t.co/Zvjaj6hSV2
2015 コーラルSの予想 http://t.co/wnYGFE0A91
2015 大阪杯の予想 http://t.co/sCvDsuDF4O
2015 ダービー卿CTの予想 http://t.co/bAxUsGbrce
2015 コーラルSの結果 http://t.co/EnQeGzoX2I
2015.4.4 愛馬の出走結果 http://t.co/A27XTtVT6A
2015 大阪杯の結果 http://t.co/dOtSqPqnbD
2015 ダービー卿CTの結果 http://t.co/61n0lIFktg
詰碁の解答260 http://t.co/JBgj0ALc39
2015 桜花賞の検討 http://t.co/voSFJej3c5
テレビの音が聞こえないくらい選挙運動車がうるさい。人としてどうなんだろうか？
2015 ニュージーランドTの検討 http://t.co/x0sBkLuLWP
2015 阪神牝馬Sの検討 http://t.co/TwVmzBjocU
2015 東京スプリントの予想 http://t.co/n9NDz0eyhT
2015 皐月賞の血統表 http://t.co/9f38WFaF47
2015 東京スプリントの結果 http://t.co/OW5iWse7Np
今週の詰碁261 http://t.co/mwBhqIexKz
今日は京都の爛柯で「はちまん会」なう。
2015 阪神牝馬Sの予想 http://t.co/AOufADTvwU
2015 ニュージーランドTの予想 http://t.co/2PQE5Xi28G
2015 桜花賞の予想 http://t.co/ZxOuGt9nM4
2015 阪神牝馬Sの結果 http://t.co/he80nQKwnM
2015 ニュージーランドTの結果 http://t.co/dndNUvCgIG
今日はY九段と阪神競馬場なう。
詰碁の解答261 http://t.co/PjfszNoQT4
2015 桜花賞の結果 http://t.co/QqoBollCQS
2015 皐月賞の検討 http://t.co/tIFaoM0Myw
2015 マリーンカップの予想 http://t.co/Lf1hfbmtrI
2015 アンタレスSの検討 http://t.co/p7jZW6Ei6c
2015 マリーンカップの結果 http://t.co/ZdiC3bpxr6
やっと回線が復旧した(汗)
2015 中山グランドジャンプの検討 http://t.co/Jll0CMUCBq
2015 皐月賞の枠順 http://t.co/Pe9uLL7D3T
2015年5月 ネット碁の予定 http://t.co/gESygqD0bJ
今週の詰碁262 http://t.co/3vkl4T28pt
今度は5時間も回線が死んでたよ(涙) 明日のネット指導碁が心配だ(汗)
今月もなんとか〆切に間に合った(汗)
2015 アンタレスSの予想 http://t.co/ksfqHr3Um1
2015 中山グランドジャンプの予想 http://t.co/0lDffrVMU6
2015 皐月賞の予想 http://t.co/BTk9nLUQqQ
2015 アンタレスSの結果 http://t.co/4XxGP9yovS
2015 中山グランドジャンプの結果 http://t.co/t6AjmCHbwq
2015 皐月賞の結果 http://t.co/3ERn7dwUaq
詰碁の解答262 http://t.co/zKc2XARrWI
そりゃそうでしょう。　Ｍ．デムーロ騎手が騎乗停止に | トピックス |  競馬ブックweb http://t.co/33upkCo92u  @keiba_bookさんから
2015 フローラSの検討 http://t.co/pNrKQjeZPE
2015 マイラーズCの検討 http://t.co/XYHzgA1SKE
2015 福島牝馬Sの検討 http://t.co/VuoBYugfmY
自分の加齢臭が気になる(汗)
2015 羽田盃の予想 http://t.co/e2Z1rYx0FJ
今日は対局なう。
2015 羽田盃の結果 http://t.co/J1ODoFaBwm
2015.4.22 対局結果 http://t.co/mxuM1Lfgfg
今週の詰碁263 http://t.co/z2QsONS4xx
2015.4.25 愛馬の出走予定 http://t.co/45IJRtZZu7
2015 福島牝馬Sの予想 http://t.co/mygGsXhi7U
2015 マイラーズCの予想 http://t.co/reu6m8cfKV
2015 フローラSの予想 http://t.co/RcnY8580VE
2015 福島牝馬Sの結果 http://t.co/uCLZ12cPjo
2015.4.25 愛馬の出走結果 http://t.co/ExyFhecnWw
2015 マイラーズCの結果 http://t.co/RZNGox1Po6
2015 フローラSの結果 http://t.co/axorWErcew
ステファノスは2着か…(涙)
詰碁の解答263 http://t.co/Lye8ZgptAI
2015 天皇賞(春)の検討 http://t.co/PW9o36a3o9
2015 青葉賞の検討 http://t.co/jAQNa1TcYx
2015 しらさぎ賞の予想 http://t.co/r5X8R4Gk2p
今日は研究会なう。
2015 しらさぎ賞の結果 http://t.co/xVQbxQNwME
2015 天皇賞(春)の枠順 http://t.co/4n51U73CxD
今週の詰碁264 http://t.co/nNPIrKutqH
2015 青葉賞の予想 http://t.co/gfoVq11UCJ
2015 天皇賞(春)の予想 http://t.co/awQosMlFHN
今日はY九段・S九段と京都競馬場なう。
2015 青葉賞の結果 http://t.co/yaKuIryUGK
2015 天皇賞(春)の結果 http://t.co/pCIxrdtHdx
詰碁の解答264 http://t.co/erYyJVLkvF
2015 かきつばた記念の予想 http://t.co/e20iKvQ3UU
2015 NHKマイルカップの検討 http://t.co/qJGmtvVdJk
2015 かきつばた記念の結果 http://t.co/UbkpNEmeAv
2015 かしわ記念の予想 http://t.co/93SaDuXkpn
2015 京都新聞杯の検討 http://t.co/492Mh1VV53
2015 かしわ記念の結果 http://t.co/oC0QAoVjEA
2015 兵庫チャンピオンシップの予想 http://t.co/kKDBpMtoHZ
2015 新潟大賞典の検討 http://t.co/OWcQGoeWSd
2015 兵庫チャンピオンシップの結果 http://t.co/RifGPyGi4J
2015 ヴィクトリアマイルの血統表 http://t.co/If159UJHah
今週の詰碁265 http://t.co/PejSuvplcu
2015 京都新聞杯の予想 http://t.co/PlaBL4RPXc
2015 新潟大賞典の予想 http://t.co/a7GOMLsSVi
2015 NHKマイルカップの予想 http://t.co/aLebTN1RTL
どっちもハナ差届かずか(涙)
2015 京都新聞杯の結果 http://t.co/3czP66Gb1x
2015 新潟大賞典の結果 http://t.co/IIgpW5nQoL
2015 NHKマイルカップの結果 http://t.co/XIugzfdcjQ
詰碁の解答265 http://t.co/gi7YMOQKax
2015 ヴィクトリアマイルの検討 http://t.co/1xYCRw9Wwn
2015 京王杯SCの検討 http://t.co/awQNQvYl3C
2015 川崎マイラーズの予想 http://t.co/ZFt7QgbCdn
2015 オークスの血統表 http://t.co/1YgENilbeq
2015 川崎マイラーズの結果 http://t.co/PwbZxJm2Kp
2015年6月 ネット碁の予定 http://t.co/Bf8AtsYT7w
今週の詰碁266 http://t.co/c1xvYfPSTG
今日はエストレラで「はちまん会」なう。
2015 京王杯SCの予想 http://t.co/1iDIpEGgFq
2015 ヴィクトリアマイルの予想 http://t.co/RDy5MQPHbT
2015 京王杯SCの結果 http://t.co/Whe62WMF5G
2015 ヴィクトリアマイルの結果 http://t.co/2TOD5sUJ0w
詰碁の解答266 http://t.co/x0F5TqQZId
RT @nanatakamatsu: まぁ！ 大阪都構想、実現しなかったですのね。  大阪の方が 「府市あわせ」（不幸せ） にならないことを祈るばかりですわ。  そして、反対の方が 「協議会を開催すれば 二重行政は解消できる」 とおっしゃってましたが、  協議会が開催され、 無…
反対＆引退か…(涙)
今月もなんとか〆切に間に合った(汗)
2015 オークスの検討 http://t.co/NRSPcsZ4ix
2015 平安Sの検討 http://t.co/rg5SMbDxum
2015 大井記念の予想 http://t.co/0ny0TWKLA0
2015 日本ダービーの血統表 http://t.co/3S3gsJSAH5
2015 大井記念の結果 http://t.co/VwfCgPEQX8
2015 オークスの枠順 http://t.co/d6MGWOBYco
今週の詰碁267 http://t.co/drFTOKt8JE
映画『天才バカヴォン ～蘇るフランダースの犬～』公式サイト http://t.co/oxzPs8AyTG #天才バカヴォン
2015 平安Sの予想 http://t.co/aZkWSqpSRA
2015 オークスの予想 http://t.co/j3EgiR2uQJ
2015 平安Sの結果 http://t.co/KTZAShfcAH
2015 オークスの結果 http://t.co/YGmK8fyEfM
詰碁の解答267 http://t.co/DNnQ7LdnZ1
2015 日本ダービーの検討 http://t.co/4lHkt7jJtD
2015 目黒記念の検討 http://t.co/BJKViC1Z1Q
2015 さきたま杯の予想 http://t.co/kcn5dSVQlN
2015 安田記念の血統表 http://t.co/6zQYORTNOr
妹がバイキングに出てた(汗)
2015 さきたま杯の結果 http://t.co/yFBpExrTH1
2015 日本ダービーの枠順 http://t.co/wvTg5WkRiV
今週の詰碁268 http://t.co/bdW6XToov6
2015 京都ハイジャンプの予想 http://t.co/VfHhvZ8lrC
2015 日本ダービーの予想 http://t.co/uBXgJwwTav
2015 目黒記念の予想 http://t.co/D9ZDdcKRNf
2015 京都ハイジャンプの結果 http://t.co/OFzAOJX2aN
2015 日本ダービーの結果 http://t.co/gJ6aurPnkF
2015 目黒記念の結果 http://t.co/q4X0uTeyVl
詰碁の解答268 http://t.co/OsX19QrQlh
2015 安田記念の検討 http://t.co/XLqVUqFY0C
2015 鳴尾記念の検討 http://t.co/W5410ONP4C
2015 東京ダービーの予想 http://t.co/AVhdtnYv4W
POGの達人(2015〜2016年) http://t.co/dzUs03DadY
2015 東京ダービーの結果 http://t.co/bDXnVUrMY7
今週の詰碁269 http://t.co/lOAt5D4F8s
2015 安田記念の枠順 http://t.co/EgFfXrZxyT
2015 鳴尾記念の予想 http://t.co/LSsEEN2shk
2015 安田記念の予想 http://t.co/22aHWEEB0H
2015 鳴尾記念の結果 http://t.co/AHbbYBmCFr
2015 安田記念の結果 http://t.co/w54Ls4WiNb
東京12Rで今日もなんとかプラス。
詰碁の解答269 http://t.co/G6akSP0zOZ
余くんが勝ちましたね。
2015 エプソムカップの検討 http://t.co/Z65ul1ffGI
高尾さんは半目負けでした(涙)
2015 マーメイドSの検討 http://t.co/zb8lbqO8I3
2015 関東オークスの予想 http://t.co/YVIhiqr0cx
余くんは今日も勝ちましたね。
2015 北海道スプリントカップの予想 http://t.co/iuyWZXbp7L
2015 関東オークスの結果 http://t.co/syBgjiZx3S
2015年7月 ネット碁の予定 http://t.co/inb4KjXo2Z
今週の詰碁270 http://t.co/YlkiTCKSZy
今日はエストレラで「はちまん会」なう。
2015 北海道スプリントカップの結果 http://t.co/bxpvMlyLDU
2015 アハルテケSの予想 http://t.co/yKJSlB9fAv
レジアーネが引退(涙)
2015 マーメイドSの予想 http://t.co/2GzF4Dd5Wm
2015 エプソムカップの予想 http://t.co/6GRPKYcWCz
2015 アハルテケSの結果 http://t.co/1fMvjTCX45
2015 マーメイドSの結果 http://t.co/wwFqF9YDJy
2015 エプソムカップの結果 http://t.co/DkJmcdInay
詰碁の解答270 http://t.co/jBeHNUnWJj
2015 ユニコーンSの検討 http://t.co/bo5yRazLBi
2015 函館スプリントSの検討 http://t.co/7wIjsaOmXc
今月もなんとか〆切に間に合った(汗)
2015 京成盃グランドマイラーズの予想 http://t.co/blAgvqHzeB
2015 宝塚記念の血統表 http://t.co/Y2pT7B7NO5
2015 京成盃グランドマイラーズの結果 http://t.co/vHegRECHaQ
今週の詰碁271 http://t.co/AwtUb4bZ9P
2015 天保山Sの予想 http://t.co/m3HNiRvtkT
2015 函館スプリントSの予想 http://t.co/I3bKwtREXY
2015 ユニコーンSの予想 http://t.co/5axGxvARWf
2015 天保山Sの結果 http://t.co/DRinQuLx4q
2015 函館スプリントSの結果 http://t.co/ToqSHa2VB7
2015 ユニコーンSの結果 http://t.co/MykvlE7Cwh
詰碁の解答271 http://t.co/rOKsSkQHOf
2015 宝塚記念の検討 http://t.co/gqMkdDvLZH
2015 帝王賞の枠順 http://t.co/dg0HtNchgd
今日は奈良で研究会なう。
2015 帝王賞の予想 http://t.co/2c4rRfqLwO
今日は対局なう。
2015 帝王賞の結果 http://t.co/Kub2LOzolz
2015 宝塚記念の枠順 http://t.co/1uNEeb1hbZ
2015.6.27 愛馬の出走予定 http://t.co/6W9GfyZJwr
2015.6.24 対局結果 http://t.co/3obXcJYYXZ
今週の詰碁272 http://t.co/19g7k5IYPL
2015 大沼Sの予想 http://t.co/MchQ3Id0dY
2015 宝塚記念の予想 http://t.co/y0yPCz0oc7
2015 大沼Sの結果 http://t.co/xQY6FxbbRC
2015.6.27 愛馬の出走結果 http://t.co/8W9RMlq6Pg
今日はY九段と阪神競馬場なう。
2015 宝塚記念の結果 http://t.co/zMZC94mhd2
詰碁の解答272 http://t.co/77g21P0p5B
2015 ラジオNIKKEI賞の検討 http://t.co/Q7CIZC1XNK
2015 CBC賞の検討 http://t.co/cGXk6Z4iIb
2015 スパーキングレディーカップの予想 http://t.co/dPi6us5qpF
2015 スパーキングレディーカップの結果 http://t.co/1If9ae0lOd
今週の詰碁273 http://t.co/AchmS3pHqO
お知らせ http://t.co/7uYo7trIFc
@sairisuta0821 ありがとうございます。何時になるかは分かりませんが、復帰するつもりです。
詰碁の解答273 http://t.co/dCekN9lNcw
日本勢は全員負けたのか…(涙)
今日はエストレラで「はちまん会」なう。
今週の詰碁274 http://t.co/aXobFGRPw9
2015年78月 ネット碁の予定 http://t.co/5RSbOfuB0d
詰碁の解答274 http://t.co/cRBCyZbIuH
大阪は風が強いけど晴れてる(汗)
今月もなんとか〆切に間に合った(汗)
今週の詰碁275 http://t.co/7LSxDbuwz9
詰碁の解答275 http://t.co/TT1WwOdQBE
今週の詰碁276 http://t.co/ksp01kwvZ9
今日は奈良で研究会なう。
今日は無理やから明日を指定してるのに、今日きてガンガン電話するてどうやねん(怒)  頭可笑しいかんよ(笑)
そうか天神祭りか…(汗)
@sairisuta0821 まだ競馬は再開していません(汗)
詰碁の解答276 http://t.co/zD7WFOeHry
引越しの準備が大変だ(汗)
今日は打出で仕事なう。
今週の詰碁277 http://t.co/HcH9l7VVKK
今日はY九段と京セラドームなう。
京セラドームなう。  http://t.co/Efiao5maNH
ジェイコムのシステムエラーとかで今日はネットが繋がらない(涙)
一応、引っ越しは完了。
ネット開通が早くて3日って…(汗)どんだけトラブってんねん(涙)
やっとネット環境が整った(汗)
詰碁の解答277 http://t.co/4jloqWUQEq
志田さん快勝でしたね。
今週の詰碁278 http://t.co/cJCW7qyMrj
第40期碁聖戦第4局 http://t.co/J3LQTZr8Co
詰碁の解答278 http://t.co/9VvjmhBcil
ブランチの帰り道に烈しい便意に襲われた。(滝汗)(中略)　なんとか事なきを得たが、不測の事態に備えて早起きをしてるのに、油断したのか？読みが甘かったのか？…。人類の永遠の課題であるのは明白だが、難題である。
2015年9月 ネット碁の予定 http://t.co/nMWvDeXk1C
せっかく約一日余裕があったのに、チャラになりそう(汗)
今週の詰碁279 http://t.co/sJca8XvrL5
結城九段vs内田七段戦 http://t.co/cVGWMcis3E
【安保法案】「戦争抑止のためであり、戦争法案ではない」　櫻井よしこ氏ら、早期成立へ声明 - 産経ニュース http://t.co/SZXzvkDUYr @Sankei_newsさんから
叔父が亡くなったそうだ。何かとお世話になった方だし寂しい。
詰碁の解答279 http://t.co/VzbXxOkVy2
今月は盆休みの関係で一日得をしたので、余裕を持って〆切に間に合わすことができた。
今週の詰碁280 http://t.co/TAXZb1GzYv
今日はエストレラで「はちまん会」なう。
詰碁の解答280 http://t.co/MOGvri6zil
今日は奈良で研究会なう。
AKB48卒業生の囲碁ドル　アニオタが碁にはまった理由とは？│NEWSポストセブン http://t.co/Spz9P5CMKB #postseven
5時に夢中！ ザ・おかわりシスターズ『恋はおかわり』 https://t.co/ctqA6rgoZJ @YouTubeさんから
ド完敗に見える(涙)
大局観で負けてる気がする(涙)
朴廷桓強し。
朴廷桓九段vs&amp;#63969;東勲五段戦 http://t.co/WD1s8f0hda
今週の詰碁281 http://t.co/IGD1UxR570
張栩九段vs溝上知親九段戦 http://t.co/YNwyafWjwi
詰碁の解答281 http://t.co/GlLowUmfun
これ面白すぎる #モバマスの画像をアップすると近い構図のプロ棋士の画像が送られてくる
珍しい、ミンミン蝉が鳴いてる。
言いたい事は一杯あるけど、殻に閉じこもることを決意。
今週の詰碁282 http://t.co/1NFPriie8c
柯潔九段vs唐韋星九段戦 http://t.co/HG6WfY74Nf
村川大介王座vs山城宏九段戦 http://t.co/jQviZ0KcXj
第40期名人戦第1局 http://t.co/WCNQFbeltv
時越九段vs朴廷桓九段戦 http://t.co/VnD29Nfbzo
詰碁の解答282 http://t.co/c6ulOILrYE
第63期王座戦挑戦者決定戦 http://t.co/UjxpbR38eI
よだっち痛恨の手拍子だったかも(汗)
伊田・志田さんは完敗かな(涙)
依田紀基九段vs朴廷桓九段戦 http://t.co/EGYloCKDoT
明日、台風直撃なんや(滝汗)
今日は久々の対局なう。
今日は久しぶりに美酒が飲めます。
2015.9.9 対局結果 http://t.co/YTJlBb88Q3
伊田さんは剛腕を発揮されたんですね。
今週の詰碁283 http://t.co/K31fHx7oa8
今日はエストレラで「はちまん会」なう。
そか、二人とも負けたんか(涙)
この夏は蚊に刺されなかった気がする。そもそも蚊を一度しか見てない。
詰碁の解答283 http://t.co/k82dzU3hkq
今日は対局なう。
1勝1敗でした(涙)
物事が急に上手く行かないことは解ってるつもりです。今日はガラスの自信を失った代わりに、何かを得た気がします。
2015.9.14 対局結果 http://t.co/32toMANNRc
今月もなんとか〆切に間に合った(汗)
韓日中国会議員、１０月末に初めての囲碁対決 | Joongang Ilbo | 中央日報 http://t.co/4qf3J1VeOg
今週の詰碁284 http://t.co/XsXrdgwgr3
本因坊治勲vs倉橋正行九段戦 http://t.co/XWnw76alnO
倉橋9Pが幽玄の間を見てる、検討はしなかったんだろうか？
瀬戸七段vs芝野初段戦 http://t.co/9ldF0zY3zt
【櫻井よしこ　美しき勁き国へ】政治家はレッテル貼りや机上の空論をやめ、自衛隊の不条理な現状を直視せよ - 産経ニュース http://t.co/3Rw6zJzH08 @Sankei_newsさんから
2015年10月 ネット碁の予定 http://t.co/4xWf4Ln69M
第40期名人戦第2局 http://t.co/YfUF0H9gte
火災報知器の点検と電子キーの電池交換が終了。電池代取られるとは思わなかった(汗)
普段、終電は避けてるのですが、祝日なのを忘れて乗るはめに(逆に言うと、たまたま間に合ったのですが)…。人が多いし、疲れ倍増です(汗)
実は真面目だってこと？ #フォロワーの8割が知らなそうなこと
詰碁の解答284 http://t.co/ZaXyEmOmkc
今日もそこそこ飲んじゃった(汗)
今日は見たい碁(ネット中継)がありすぎる(汗)
今週の詰碁285 http://t.co/RdTxHAlFk9
姜東潤九段vs柯潔九段戦 http://t.co/5VuxOmllp0
伊田篤史十段vs新垣朱武九段戦 http://t.co/Rzr65fU5uQ
古力九段vs範廷?九段戦 http://t.co/kOhVukvp18
結城聡九段va柳時熏九段戦 http://t.co/409P2GKPGB
趙善津九段vs倉橋正行九段戦 http://t.co/d6jrgNkfj2
黒の妙手を発見したと思う。
第40期名人戦第3局 http://t.co/bEiTbd1ecm
詰碁の解答285 http://t.co/03htb9i4H2
